sense_id,pos,gloss,def,reverse,note
99ccbac0-0468-4f25-9b11-5b138a73b9aa,Noun,"{'en': 'chicken', 'pt': 'galinha'}","{'en': 'chicken', 'pt': 'galinha'}",,
c4b9371a-0a90-4cae-ae40-f8f0339df952,Noun,"{'en': 'small.neotropical.otter', 'pt': 'lontra'}","{'en': 'Neotropical Otter (small)', 'pt': 'lontra'}",,
c09b6f87-1617-4190-ac03-1c5c32b1e87f,v,{'pt': 'choque'},{'pt': 'choque elétrico (escorpião; oraquê)'},,
4aabaf78-573d-46c2-bc70-7997be11e1a0,DEM,{'en': 'DEM'},,,
f8004460-d3fe-4c66-bf50-ba9eba0950ee,?,{'pt': '?'},{'pt': '?'},,
434ef309-632e-4e3a-817f-91d4daa04d30,Noun,{'en': 'espécie de árvore'},,,
cb5a288a-7be4-4c63-b65b-7763c235b6d4,v,{'pt': 'fala'},{'pt': 'fala'},,
b56117d3-b70f-4111-924b-64eac6efdaed,Verb,{'en': 'saltitar (iterativo)'},,,
3e564fed-1b46-482f-929d-92e33203a8cc,v?,{'pt': '?'},{'pt': '?'},,
513983ac-d23c-4c40-a9a1-9fcfe69bee81,Verb,{'en': 'banhar-se (n.i. hob)'},,,
a78ce748-7706-4866-9dd9-47f3493c7f10,part?,{'en': 'fact(itive?)'},,,
ebbc4824-6c82-4c0c-81cf-bb86a066adaa,adv,{'pt': 'ainda'},{'pt': 'ainda'},,
af180f15-5115-4073-bfe9-93693f88fbc8,Adverb,"{'en': 'left', 'pt': 'esquerda'}","{'en': 'left', 'pt': 'esquerda'}",,
a2fb14ca-83eb-4758-b022-40299430c92a,v,{'pt': 'não.alcançar'},{'pt': 'não alcançar com os pés'},,
254f244f-4991-48fb-901b-854eddda65f0,adj?,"{'en': 'red', 'pt': 'vermelho'}","{'en': 'red', 'pt': 'vermelho'}",,
2c141c62-5936-4788-9b52-0fe3f3a42093,v,"{'en': 'kill.with.arrow', 'pt': 'flechar'}","{'en': 'kill with arrow', 'pt': 'flechar'}",,
10d8bbd5-d198-4c97-b005-818bfb21938e,adv,{'pt': 'muitos'},{'pt': 'muitos'},,
ceb7d321-08c0-4bfe-9c0f-c4e1561234e4,Noun,"{'en': 'bean', 'pt': 'feijão'}","{'en': 'bean', 'pt': 'feijão'}",,
2e14583d-c1fc-4c23-b567-77ca4e92105d,v?,{'pt': '?'},{'pt': '?'},,
0a4d3991-1a11-4d6e-a225-eb8266d10cf6,Noun,"{'en': 'angleworm', 'pt': 'minhoca'}","{'en': 'angleworm', 'pt': 'minhoca'}",,
5bfc14d2-a70b-4322-bae6-1e5e2f7d40d6,Noun,{'en': 'pato'},,,
bc869fd1-952f-44e1-b921-03cd2cfafcef,Noun,{'en': 'pomo de adão'},,,
5397ec03-79c9-4c3e-9aab-ecbd6d7e709e,Verb,{'en': 'like (n.i. naag)'},,,
e1627acc-e8d9-4eb2-b9b1-d9a7c6734194,Noun,"{'en': 'cumatá', 'pt': 'cumatá'}","{'en': 'cumatá; woven strainer/sieve', 'pt': 'cumatá'}",,
cdfdd8d7-d617-4885-a0ec-0561acbddad1,v,{'pt': 'cuidar'},{'pt': 'cuidar; olhar; tomar conta de'},,
4f76dc7a-9fac-42a8-9cd2-fb8537beadf1,v,{'pt': 'virar'},{'pt': 'virar (em forma circular)'},,
38a5d911-11d9-4c13-b9da-37ac3e5829ec,Noun,{'pt': 'fundo do rio'},{'pt': 'fundo do rio'},,
7b7659de-3abd-4cfd-90fb-c4ac343b28cf,pro,"{'en': '2sg.A', 'pt': '2sg.A'}",{'pt': 'segunda pessoa singular; sujeito de verbo transitivo'},,
e52b5899-cc5a-49fd-8c0a-2157199edfcb,Noun,"{'en': 'flute', 'pt': 'flauta'}","{'en': 'flute made from walking-palm wood', 'pt': 'flauta de paxiuba'}",,
09cf758e-2dba-455a-9678-dcae682566d1,,"{'en': 'heavy', 'pt': 'pesado'}","{'en': 'heavy', 'pt': 'pesado'}",,
374fc810-8d72-4922-af4b-5acd6b68478e,Noun,{'en': 'pipira'},,,
d85f760c-86aa-4633-8737-4733b853423f,Noun,"{'en': 'tortoise', 'pt': 'jabuti'}","{'en': 'tortoise', 'pt': 'jabuti'}",,
6b6f044b-c4b2-4272-b165-19d18538868c,Noun,"{'en': 'papaya', 'pt': 'mamão'}","{'en': 'papaya', 'pt': 'mamão'}",,
782aa7e4-2f8a-444f-a532-bbad6310f3c0,Noun,"{'en': 'giant.otter', 'pt': 'ariranha'}","{'en': 'Giant Otter', 'pt': 'ariranha'}",,
0516d4f4-5091-414f-bf2d-45515a3b5bcf,part?,{'en': 'perf(ective?)'},,,
2000adc5-6d7d-4ad3-9ec7-835b21fa5112,Verb,{'en': 'andar enfileirado'},,,
f59ae34f-ef9f-447c-b27b-a2a66f1b722f,Verb,"{'en': 'bee', 'pt': 'abelha'}","{'en': 'bee', 'pt': 'abelha'}","[('abelha', 'pt'), ('bee', 'en')]",
6d89a734-ee54-41e1-aa28-cdce73716a0a,pre,"{'en': 'NEG', 'pt': 'NEG'}",,,
6b90578b-7110-4ea2-adb2-9630a1b18fb1,v?,{'pt': '?'},{'pt': '?'},,
d6f05f1d-7e87-413b-a59e-041ffaebc716,Noun,{'en': 'espécie de árvore'},,,
25bcae45-59b5-4631-98fc-a9ef4b5c55a7,adv?,{'en': 'no rio'},,,
11943bf0-f2ef-4470-8902-485d421ff84a,Noun,"{'en': 'horse', 'pt': 'cavalho'}","{'en': 'horse', 'pt': 'cavalho'}",,
635b7958-4630-4e0c-8fca-7e3103c07033,n,{'pt': 'goma'},{'pt': 'goma'},,
95555eab-9e7e-4918-b483-452cb9189c4d,Noun,{'en': 'sarapó'},,,
96c6ae87-80bf-4259-96bf-3a7dcadd4b79,,"{'en': 'split', 'pt': 'rachar'}","{'en': 'split (paper; food)', 'pt': 'rachar (papel; comida)'}",,
3c76e2d9-5808-43fb-84eb-701a50f9009f,adv?,{'en': 'aqui'},,,
b229711f-8858-496c-a6c3-b7de9e7610de,Noun,{'en': 'espremer mandioca'},,,
55b7cce4-4891-4d38-86f2-55b14b2c805c,adv,{'pt': 'lá'},{'pt': 'lá'},,
ba767581-2d95-42b9-bff6-a78b0d533812,Noun,{'en': 'mosquito'},,,
39504ac7-caa4-4fc1-9bcb-367387ee05d1,Verb,{'en': 'be (n.i. do)'},,,
9f8200d9-d9fb-4bea-995b-b9e7c94d3725,Noun,"{'en': 'brother', 'pt': 'irmão'}","{'en': 'brother', 'pt': 'irmão'}",,
5125f1b0-8021-46d6-9cb2-9005890347b7,Noun,"{'en': 'dart.venom', 'pt': 'curare'}","{'en': 'venom for darts', 'pt': 'curare'}",,
1fd687b5-7fe5-406d-8101-4c39a74ae32b,Noun,{'en': 'inajá'},,,
5f8fb53b-57f7-4eb9-b4d3-6037870b574e,Noun,"{'en': 'son', 'pt': 'filho'}","{'en': 'son', 'pt': 'filho'}",,
1615c031-a513-4957-b0df-606384a15ff1,Noun,{'en': 'água'},,,
e61b54b0-0fd5-4562-8ee5-b6724a0bf18f,n,"{'en': 'beach', 'pt': 'praia'}","{'en': 'beach', 'pt': 'praia'}",,
0297f37c-c882-4c9e-8ca6-25198c230887,Noun,"{'en': 'tocandira', 'pt': 'tocandira'}","{'en': 'tocandira', 'pt': 'tocandira'}","[('tocandira', 'pt'), ('tocandira', 'en')]",
c9b2de3b-c6d7-4412-b17a-281857187ec9,Noun,"{'en': 'gray-winged Trumpeter', 'pt': 'jacamim'}","{'en': 'gray-winged Trumpeter', 'pt': 'jacamim'}",,
94752aa3-6cac-44de-8142-28dfde28d1a7,n,{'pt': 'bebê.antes.de.nascer feto?)'},{'pt': 'bebê antes de nascer'},,
043cdce8-0f4d-4929-b6ad-c47e75810f38,v,{'pt': 'picar'},{'pt': 'bater; picar'},,
3d209f75-cf18-4375-9a39-ecdcb0114c3a,Verb,{'en': 'wash'},,,
d9e7710b-5ebf-48fe-981c-04fb08923ae3,v?,{'pt': '?'},{'pt': '?'},,
1dc2b52c-0251-466e-a1c1-ef2df999a24c,n,{'pt': 'feitiço'},{'pt': 'feitiço'},,
b2919b14-4b08-4224-8e86-bb17b0e489d0,part?,{'en': 'BEN; GL (goal)'},,,
c1aa92e2-ff1a-446b-a634-3d996ee423f1,pre,"{'en': 'INSTR', 'pt': 'INSTR'}",{'en': 'by means of'},,
cb7feb53-d478-4882-9049-17678d9d5969,Noun,{'en': 'pimenta'},,,
99fefafb-b358-466c-b869-486859a4fcff,Noun,"{'en': 'sloth', 'pt': 'bicho.preguiça'}","{'en': 'sloth', 'pt': 'bicho preguiça'}",,
01bb7545-2aa2-4bfe-a07b-5827aa5b8f34,adv,"{'en': 'all', 'pt': 'tudo'}","{'en': 'all', 'pt': 'tudo'}",,
748c43d4-58b7-4a17-9148-b7fb606c05f9,v,{'pt': 'ir'},{'pt': 'ir; sair; subir o rio'},,
06d1acf7-f6fb-42db-8940-7f1670215cb0,post,{'en': 'by means of'},,,
0756e835-a474-4cee-ae34-0eab4eb8a19f,Verb,{'en': 'esperar'},,,
cc0130d1-ee86-4e4d-9f44-24b6303ce08a,Noun,{'en': 'zagaia'},,,
aad23cec-165e-476b-982d-1ce2333d251a,adj?,"{'en': 'hot', 'pt': 'quente'}","{'en': 'hot (food)', 'pt': 'quente (comida)'}",,
8e788101-8a78-4ef3-8bd4-f6fd04a269a3,Noun,{'en': 'support'},,,
9a4d2677-8bd7-44c0-84a4-35572de60159,n,{'pt': 'mutuca'},,,
ab1899b3-906e-4bf8-8f7b-137f1974abb8,n,{'pt': 'tatu.sp'},{'pt': 'esp. de tatu'},,
6dbc31e9-a0e9-4739-93fa-9cc1d31ce07f,Noun,"{'en': 'cunuri', 'pt': 'cunuri'}","{'en': 'cunuri', 'pt': 'cunuri'}","[('cunuri', 'pt'), ('cunuri', 'en')]",
6ca11793-9b86-4f94-885f-bd6293980612,adv,{'pt': 'em.quanto'},{'pt': 'em quanto'},,
8ba94715-1409-488a-b573-ab5ec502feb8,Noun,"{'en': 'single', 'pt': 'solteiro'}","{'en': 'single', 'pt': 'solteiro'}","[('soleteiro', 'pt'), ('single', 'en')]",
2501f0dd-2922-4234-9fad-a39a174f187d,Noun,"{'en': 'tannia', 'pt': 'taioba.branca'}","{'en': 'tannia', 'pt': 'taioba.branca'}","[('taioba.branca', 'pt'), ('tannia', 'en')]",
c5dadd4f-a0d6-4385-bc10-bb1ff25313e5,v,{'pt': 'torcer'},{'pt': 'torcer'},,
e5c980c3-0c6d-4eda-a360-d37a5e7c831d,n,{'pt': 'espuma'},{'pt': 'espuma'},,
5dc99bde-963c-4cb5-bda3-85b9cb40187b,Noun,"{'en': 'throat', 'pt': 'garganta'}","{'en': 'throat', 'pt': 'garganta'}",,
58e9f804-b840-4585-b94d-84c873052889,?,{'pt': '?'},{'pt': '?'},,
000ae3b8-8b94-4104-a444-cd9775352e8c,n,{'pt': 'filho'},{'pt': 'filho'},,
98b46c4c-76e6-465d-9645-6c4d2ad40186,n,{'pt': 'coruja.sp'},{'pt': 'esp. de coruja'},,
9bd1c084-434c-40ef-b514-fa1f3ef472c0,Verb,"{'en': 'hide', 'pt': 'esconder'}","{'en': 'hide', 'pt': 'esconder'}",,
cd09681e-9844-4f3d-8ca5-67a43f1a3b79,adv,{'pt': 'vezes'},{'pt': 'vezes'},,
df04ebfd-dfe5-4375-aa76-0dacf4fe4ace,adv?,{'en': 'meio das costas'},,,
0ac6008a-f953-448f-ade2-b00e79a69d60,manɨh,{'en': 'NEG'},,,
3244d12a-db56-4f1b-835e-3ca76ca002b0,pro,"{'en': '2PL', 'pt': '2PL'}","{'en': 'you', 'pt': 'vocês'}",,
450e9534-c055-4c95-bead-8ed86564fd80,n?,"{'en': 'be.suspended', 'pt': 'suspendido'}",{'pt': '?'},,
73f7e406-6f01-44da-81c6-8fc549a1bdf5,Noun,"{'en': 'parrot', 'pt': 'papagaio'}","{'en': 'parrot', 'pt': 'papagaio'}",,
d3785227-56a8-4a36-b4f5-5179f1c0cf0c,n p,{'pt': 'mulheres'},{'pt': 'mulheres; fêmeas'},,
712567a4-87fb-40b6-9742-ec2eb1a9b757,Noun,{'en': 'sobrinho (pl ʃa̰ːh)'},,,
b0ff496e-2353-4333-9178-eb4c29cd3f1e,adv,{'pt': 'cedo.de.manhã'},{'pt': 'cedo de manhã'},,
432baa2e-0961-495d-83aa-0cf6031e6f9f,?,{'pt': '?'},{'pt': '?'},,
2e2be456-424b-4ddd-8c4b-340caa7e9695,adj?,{'en': 'azul'},,,
834ef68f-d3e2-47c7-8452-6b2a93779466,adv?,{'en': 'tomorrow'},,,
ba7b6925-c9c9-4031-898a-f9f0253621bd,Noun,"{'en': 'ritual.festival', 'pt': 'dabucuri'}","{'en': 'ritual festival', 'pt': 'dabucuri'}",,
3bf27487-edce-4483-aa54-0f2a1ae679ed,pro,{'pt': 'gente'},{'pt': 'gente'},,
f433bb50-cdaa-4c3f-a78e-2cd98dcdce85,n,{'pt': 'temporal'},{'pt': 'temporal'},,
aad8289a-65f0-4d5a-8f63-b4710165cd58,adj?,"{'en': 'wet', 'pt': 'molhado'}","{'en': 'wet', 'pt': 'molhado'}",,
36b30c82-d56b-4845-900a-fff166a82478,Verb,"{'en': 'tie.up.hammock', 'pt': 'atar.rede'}","{'en': 'tie up hammock', 'pt': 'atar rede'}",,
af14f041-4eb0-4cc5-a2b4-4eca984911d4,v,{'pt': 'descer.para.rio'},{'pt': 'descer para o rio'},,
4341ee7a-6fea-49e8-aed4-11164ddab9e0,Noun,{'en': 'maracajá'},,,
18bb2726-1e99-418a-ad5b-537ea67f2ac5,par,{'pt': 'passado'},{'pt': 'passado; terminado'},,
4a4f2624-50f9-4820-a471-57c867677cd3,n?,{'pt': '?'},{'pt': '?'},,
31844297-6e39-499c-8f1a-cf67e48f5cb3,Noun,"{'en': 'plantain', 'pt': 'banana.comprida'}","{'en': 'plantain', 'pt': 'banana.comprida'}","[('plantain', 'en'), ('banana comprida', 'pt')]",
71a959cb-ec10-4807-9737-5effea2f547c,n,{'pt': 'carne/peixe'},{'pt': 'comida (carne ou peixe)'},,
060fcd69-4092-44c0-921c-ad969353f142,v,{'pt': 'cavar.cará'},{'pt': 'cavar cará'},,
c8403b45-cc68-47ac-9602-2b09017e0c40,Noun,{'en': 'pet'},,,
448e8a67-7498-47a0-9b57-d6950350b087,v,{'pt': 'maduro'},{'pt': 'maduro'},,
fbeebb81-bc04-4fb4-beab-70250b5690fb,Verb,"{'en': 'flow', 'pt': 'correr.agua'}","{'en': 'flow', 'pt': 'rcorrer.agua;'}",,
fe520e06-4fa1-4776-bac3-15ad10a04fbe,Verb,"{'en': 'tie.up.wood.with.cipó', 'pt': 'amarrar.pau.com.cipó'}","{'en': 'tie up wood with cipó', 'pt': 'amarrar pau com cipó'}",,
9efb0410-2dd1-424f-b9d1-3dadf8a8aa9f,v,{'pt': 'pescar.com.rede'},{'pt': 'pescar com rede'},,
6bcd1618-330d-451b-86ee-adb48a38e4e3,Verb,{'en': 'speak n.i.'},,,
c9c714c3-9bc2-43f6-9308-3e57bf3ab2ca,Noun,"{'en': 'white.lipped.peccary', 'pt': 'queixada'}","{'en': 'White-lipped peccary', 'pt': 'queixada'}",,
53c30c19-ab2d-4d35-a3d0-0eb65454af32,n,{'pt': 'Wajats Bëëh'},{'pt': 'Wajats Bëëh'},,
7b4519b0-121e-4607-8cdd-61bd4881f892,Noun,"{'en': 'banana', 'pt': 'banana'}","{'en': 'banana; plantain', 'pt': 'banana'}",,
af5b17b1-8339-44fa-aace-571fa3b52be2,v p h,{'pt': 'em.pé'},{'pt': 'em pé; no chão'},,
0db286de-5996-4c6a-b98d-192808062521,Verb,{'en': 'pierce'},,,
82e62d21-d2e9-4892-98c7-333a61d51295,intj,{'pt': 'vamos'},{'pt': 'vamos'},,
bffe5448-964f-41ec-bb99-4026e208b2a5,Verb,"{'en': 'bite', 'pt': 'morder'}","{'en': 'bite', 'pt': 'morder'}",,
cb90b4c0-0aba-4155-b52c-b12c07a05d29,Verb,"{'en': 'sing', 'pt': 'cantar'}","{'en': 'sing', 'pt': 'cantar'}",,
f1c818c6-44a5-4e92-ae12-4bebeb71ac8c,adv,{'pt': 'para.cá'},{'pt': 'para cá'},,
cfc7f5da-eebf-4bb8-a424-7f4ceb0deef0,?,{'pt': '?'},{'pt': '?'},,
b1f945c8-cc42-4ca1-afb2-a904de7bd4f5,Noun,"{'en': 'jaguar', 'pt': 'onca'}","{'en': 'jaguar', 'pt': 'onca'}",,
c450b8da-5ae2-4d74-b02b-6159d9ad6a32,Noun,{'en': 'jaguar'},,,
a549cbf1-2e6e-4204-a158-d3a52b25819e,n,"{'en': 'manioc', 'pt': 'mandioca'}","{'en': 'manioc', 'pt': 'mandioca'}","[('manioc', 'en'), ('mandioca', 'pt')]",
61f5ee4b-9c39-494d-9d6b-7fe7f85dcfa2,Noun,"{'en': 'wax', 'pt': 'cera'}","{'en': 'wax', 'pt': 'cera'}",,
f32eca7d-3619-4f93-b6fa-8152c459e7b3,par,{'pt': 'relatado abreviação?)'},{'pt': 'relatado'},,
8a0757b9-7617-433a-b0c8-4ba16c891c48,n,{'pt': 'machado'},{'pt': 'machado'},,
8def5833-b8b1-4d95-9184-9914570fbf27,Noun,{'en': 'espécie de pássaro'},,,
59adeee2-ffc6-4aa2-8150-a8bf2a6b92d4,Noun,"{'en': 'flute', 'pt': 'flauta'}","{'en': 'flute (in general)', 'pt': 'fluta (em geral)'}",,
84d82e2b-10a2-4d5b-bf3b-843910321938,posp,{'pt': 'locativo.contraste'},,,
03808f65-9607-4b84-8285-b770c68cfa6b,Noun,"{'en': 'inga', 'pt': 'ingá'}","{'en': 'inga', 'pt': 'inga'}","[('inga', 'pt'), ('inga', 'en')]",
06aa61de-4208-4b4f-a43b-c03257c6e36d,Noun,{'en': 'esteio'},,,
579fef20-d3db-4917-9707-515f7b490869,Noun,"{'en': 'fly', 'pt': 'mosca'}","{'en': 'fly', 'pt': 'mosca'}",,
187d327c-351d-4a51-bb5e-1e87cec180ce,v,"{'en': 'kill.with.sarabatana', 'pt': 'flechar.com.sarabatana'}","{'en': 'kill with arrow', 'pt': 'flechar com sarabatana'}",,
b1143fea-aa0e-4892-b684-fe3641bcad19,n,{'pt': 'periquito.verde'},{'pt': 'esp. de periquito (verde)'},,
da5147b8-3e44-4243-9577-21e04d7b8a2a,n,"{'en': 'nadëb', 'pt': 'nadëb'}","{'en': 'nadëb', 'pt': 'povo nadëb'}",,
d6028c63-428d-48b1-8d69-4ac19bb52741,n,"{'en': 'people', 'pt': 'gente'}","{'en': 'people', 'pt': 'gente'}",,
4d2eeda7-e400-4897-9e72-7fefc0de3b04,Noun,{'en': 'peixe-rebeca; bodó'},,,
7d3181fb-5f14-4f1f-b186-25785ebecb87,Noun,{'en': 'saliva'},,,
390ec086-40fc-48fd-a775-fa235d5583eb,v,{'pt': 'discutir'},{'pt': 'ralhar; discutir; esculhambar'},,
5656d713-3822-47ea-b033-712fee272f13,v?,{'pt': '?'},{'pt': '?'},,
c08a0ee3-d0fa-4909-8004-ace71f51e34b,Noun,{'en': 'panacu'},,,
a913ccd8-0fe1-44cd-a1a4-d3ef21fb5ef1,v?,{'pt': '?'},{'pt': '?'},,
9b21b6d8-442d-409d-bc46-ae2c18f0cd84,Verb,"{'en': 'plant', 'pt': 'plantar'}","{'en': 'plant', 'pt': 'plantar'}",,
624a9f07-aba3-4f23-904e-297103d593f3,adv,{'pt': 'no.alto'},{'pt': 'no alto'},,
dfe4676b-1442-415a-aadf-140ecbac6b83,Noun,"{'en': 'machete', 'pt': 'facão'}","{'en': 'machete', 'pt': 'facão'}",,
fa3726e8-ddd6-455c-9b3a-a9ef809d6cb3,Noun,{'en': 'abelha'},,,
07fcc797-e4a0-4b58-9270-c96b85558f1c,Noun,"{'en': 'wild.cashew', 'pt': 'cajueiro.do.mato'}","{'en': 'wild.cashew', 'pt': 'cajueiro do mat'}","[('cajueiro do mato', 'pt'), ('wild.cashew', 'en')]",
d2f9d1c1-34d6-4b45-8010-ca69db72e9c4,Noun,"{'en': 'scorpion', 'pt': 'escorpião'}","{'en': 'scorpion', 'pt': 'escorpião'}",,
d981f041-ae13-4d75-86fa-f048cf69dfbf,Noun,{'en': 'pêlo'},,,
c932387c-b92b-4c8d-9f30-df52446dc4b6,suf,{'pt': 'FRUS(?)'},{'pt': 'frustrativo'},,
0ade739f-fd59-4fe0-90c7-fe807bdedd77,Noun,"{'en': 'beer.log', 'pt': 'cocho.de.caxiri'}","{'en': 'hollow log/trough for beer-making', 'pt': 'cocho de caxiri'}",,
d5618481-3a56-45bc-803c-b8a4de30bd81,Noun,{'en': 'onça pintada'},,,
2cdcf756-2f7e-43bd-9bb9-a85978065686,v,{'pt': 'misturar'},{'pt': 'misturar; mexer'},,
a7fbf75e-4592-4194-8d79-3474f17d08f4,n,{'pt': 'acariquara'},{'pt': 'esp. de árvore (acariquara)'},,
a9f29c8b-73ea-49d4-9031-1586721fd962,n,{'pt': 'tatu.canastro'},{'pt': 'tatu canastro'},,
142636db-f2e9-469c-a661-1a759966d7e4,Verb,{'en': 'algodão'},,,
5caea26e-b8c8-43f9-9cbf-544fd6c6f5c6,pro,"{'en': '1PLexcl', 'pt': '1PLexcl'}","{'en': 'nos (excl)', 'pt': 'nos (excl)'}",,
57c4344b-4285-4409-a785-9beee15496e1,Noun,{'en': 'tatu'},,,
3575cb14-4aff-468a-b74d-b936a17cca8a,n op,{'pt': 'marido'},{'pt': 'marido'},,
6704bbec-ab67-4664-8cc6-dccf621623a7,pre,"{'en': '3P', 'pt': '3P'}","{'en': '3P', 'pt': '3P'}",,
8924887b-cdf7-4ff1-8f77-11972f9c2cfa,posp,{'pt': 'com'},{'pt': 'meio; mediante; com'},,
4000a589-7062-4b5d-be82-89258c2e733c,pro,"{'en': '1sg.POSS.SG', 'pt': '1sg.POSS.SG'}","{'en': '1st person possessive pronoun; singular possessed entity', 'pt': 'pronome possessivo; 1 pessoa singular; possuido singular'}",,
1f31e411-b8d6-4065-9a00-dbe41c015322,?,{'pt': 'mater.peixe.com.veneno?'},{'pt': 'matar peixe com veneno?'},,
af9a43fb-27a6-45d7-9e2d-c45de208723a,Verb,{'en': 'be.light (n.i. kog)'},,,
c6d673f5-e38f-4384-b4b2-792ed449efaa,adj,"{'en': 'old', 'pt': 'velho'}","{'en': 'old', 'pt': 'velho'}",,
38935f92-5666-4fcd-b8b7-49312a5da4a3,Noun,{'en': 'mistura para coca'},,,
3b8d05e1-1001-4095-b050-bf8168d107b1,pro,"{'en': '1sg.POSS.PL', 'pt': '1sg.POSS.PL'}","{'en': '1st person possessive pronoun; plural possessed entity', 'pt': 'pronome possessivo; 1 pessoa singular; possuido plural'}",,
06856efc-d5ef-4167-b89d-65ae48cca0fe,n,{'pt': 'sarabatana'},{'pt': 'sarabatana'},,
9e115803-4f5c-4b6a-8e46-1329d406801f,adj?,"{'en': 'green', 'pt': 'verde'}","{'en': 'green', 'pt': 'verde'}",,
457f0811-4d36-411e-8de6-d4b4223e1026,Noun,"{'en': 'tucumã.palm', 'pt': 'tucumã'}","{'en': 'tucumã palm', 'pt': 'tucumã'}",,
cab2d0d2-6e63-4303-8efd-ae1938c076b7,pro,"{'en': '3sg.A', 'pt': '3sg.A'}",,,"('Weir 1984', 'bibliography')"
983b85d7-167b-437f-b2ef-44bef7d31e70,pre,"{'en': 'ABL', 'pt': 'ABL'}","{'en': 'ABL', 'pt': 'ABL'}",,
28c2e621-a605-4803-9a32-95c62eaf1310,Noun,{'en': 'fezes'},,,
9b2e3474-7e9b-4165-9907-91fefd1ce14e,v,{'pt': 'picar'},{'pt': 'picar (galinha)'},,
18b3c387-e206-412f-b0dc-5b0776ecbe6c,Noun,{'en': 'tamanduá'},,,
a6c3238e-46d5-4c6b-9a8c-6d7a9329c4a1,Noun,{'en': 'hen'},,,
aa41c4ae-2f91-4f5f-8ac5-8e5a43ad4bcc,Verb,"{'en': 'throw.up', 'pt': 'vomitar'}","{'en': 'throw.up', 'pt': 'vomitar'}",,
e75d1c68-c38d-49b5-b8c5-1ec453549fec,Noun,{'en': 'macaco.sp'},,,
049bfb50-0aed-4fd9-824d-35e46740aa3c,Verb,{'en': 'fazer rede'},,,
439a5426-ee98-47a9-af9b-0e6285924bf3,adv,{'pt': 'tarde'},{'pt': 'tarde'},,
07901d30-bd9e-4ab4-9b44-7b89187e0225,Noun,"{'en': 'guava', 'pt': 'goiaba'}","{'en': 'Guava', 'pt': 'goiaba'}",,
00044171-b90b-4bf3-a830-42baef578fee,Noun,{'en': 'espécie de peixe'},,,
206b2b80-0ea4-4a5a-a706-5b2ae1822ab9,Noun,"{'en': 'curassow', 'pt': 'mutum'}","{'en': 'curassow', 'pt': 'mutum'}",,
280d9220-4451-4b31-81f9-a767b1ad7ea8,post,{'en': 'among'},,,
83d2e5e9-7315-41fc-9ca5-43c624f50d4f,Noun,"{'en': 'fan', 'pt': 'abanador'}","{'en': 'fan', 'pt': 'abanador; abano'}",,
03be15fe-2dfd-48de-945e-f2953ed6ccc0,n op,{'pt': 'parentes'},{'pt': 'parentes'},,
6ebf9868-76ba-4039-9450-11b92fa2aace,Noun,{'en': 'be.hungry'},,,
3bce1ab1-a1d5-444f-b706-cd8ad9538922,Noun,"{'en': 'basin', 'pt': 'bacia'}","{'en': 'basin', 'pt': 'bacia'}",,
41204cfb-a477-47a8-82a1-844e241bec18,Noun,"{'en': 'cognate', 'pt': 'parentes/cognados'}","{'en': 'cognate (non-marriageable relative)', 'pt': 'parentes/cognados'}",,
ce053eba-199c-4a7f-b68e-92bc031b52b9,v,{'pt': 'colocar.na.água'},{'pt': 'colocar na água'},,
c3e01ab7-5336-425c-a22a-b2c899a7bf44,?,{'pt': '?'},{'pt': '?'},,
449e256e-85a4-465c-bcf3-571d63f37366,v,{'pt': 'ferida.ardenda'},{'pt': 'ferida que arde'},,
49b83cb5-7388-4f68-a3f6-6b7542eb1184,Noun,{'en': 'matapi (espécie de armadilha)'},,,
e98061b8-8baf-4bfd-83f1-a3677d634d17,Noun,{'en': 'anteater'},,,
4f4ceaa2-5cea-40f7-9d90-fc417b604cd2,Verb,{'en': 'saltar (pl ʃɔ̰ːp)'},,,
dd1f1e57-ea99-4a11-ab8f-2866b4292180,Noun,"{'en': 'thunder', 'pt': 'trovão'}","{'en': 'thunder', 'pt': 'trovão'}",,
8752555e-5f51-4bd5-8adf-a310665345c6,Noun,"{'en': 'flea', 'pt': 'pulga'}","{'en': 'large flea on dogs', 'pt': 'pulga maior que fica no cachorro'}",,
251ceaa1-02fa-4994-9a82-0abbc8418f91,v,{'pt': 'roçar'},{'pt': 'roçar'},,
9b3a4c49-e4e0-4a2f-9781-591e14a58f4b,Noun,"{'en': 'woven.sieve', 'pt': 'peneira'}","{'en': 'woven strainer/sieve', 'pt': 'peneira'}",,
2e006249-08cd-404a-b532-86499536df54,Noun,"{'en': 'cat', 'pt': 'gato'}","{'en': 'cat', 'pt': 'gato'}",,
a3abfa60-b011-4cff-9a02-93a83f8e8399,intj,{'pt': 'lá vai'},{'pt': 'lá vai; quero passar'},,
7ed883d8-43d4-4308-89ca-f3b9d42e6ad4,Noun,{'en': 'espécie de árvore'},,,
58d9d2a9-b507-4377-a800-816b336ee601,Verb,"{'en': 'see', 'pt': 'ver'}","{'en': 'see', 'pt': 'ver'}",,
f8d9eace-9a72-4d0e-a480-eedc9a00cc00,Noun,"{'en': 'fruit', 'pt': 'fruta'}","{'en': 'fruit', 'pt': 'fruta'}",,
55d7c82e-f85a-4179-960d-a5f463c4a251,v,{'pt': 'sacudir.cabeça'},{'pt': 'sacudir a cabeça depois de omar banho; esquivar-se'},,
