entry_id,matches,def
atə:h_7e4715cc-02ed-41de-b7e86d2b30d174ce,"{'atə:_0d9d214a-224c-47c4-8261fdf54959927f': ('atə:', 'estar.no.fogo'), 'adëë_d39b9583-3673-442f-8a80-19cb72795322': ('adëë', 'lean;encostar')}",estar.caindo
gə:t_80dd9aea-7e89-4714-a295f1bddb8ebddb,"{'kaat4_2f663e30-e5e2-4436-aa3a-06247ad235b6': ('kaat', 'mat.aunt;tia materna'), 'g&apos;aad_ea94d6c7-c31e-417e-a17f-4f560dc6bffa': (""g'aad"", 'headwater;cabeçeira')}",apertar
karak_6f6f498f-e045-44a7-b814505bba4b8eb5,"{'karaak2_49cb17c7-16b1-4a6e-a0e1-c1b1b7c2654e': ('karaak', 'chicken;galinha')}",capinar
ɨd_81932843-b81d-48e9-988fc34c461ec696,"{'ỹỹn2_cd68549e-1a6e-4765-94fe-b4d379bdf417': ('ỹỹn', 'mother;mãe'), 'ə:n_eb201827-9f6d-4018-a8dde4f259bf9839': ('ə:n', 'mother'), 'ëën_fe7eb662-ab08-4960-beed-46e3474784d5': ('ëën', 'mother.Voc;mãe.Voc'), 'yt_cd8fb829-67d8-4a04-a238-3aded439a29f': ('yt', 'under;embaixo.de')}",parte.baixa
ko:k_82ddb37b-3544-4e8b-87c934ef6a494b60,"{'ko:k_6a2444a1-51f9-429d-83ad2dbc45c37cc7': ('ko:k', 'be.light (n.i. kog)')}",arrancar (n.i. kog)
aʃu:_844f59f2-271d-44ac-98c625f13b1b75d0,"{'asooh_045c762b-0b2e-4233-a013-7e921270d050': ('asooh', 'sit;sentar')}",costurar
cɨ:_848fc074-d423-48a0-92ca90f8e8726e7f,"{'s’ỹỹ1_4b90f87b-b955-4578-a4eb-450e5425a275': ('s’ỹỹ', 'left;esquerda'), 'cɨ:_1edee5a9-55fe-42b8-b44ecde6c5f9d4dc': ('cɨ:', 'embrulho de folha'), 'ʃi:_33c93f86-60af-4c20-81f8b9e6c82adc19': ('ʃi:', 'com'), 'ʃə:_77981701-bff1-498b-a88bf2ff0d46a7a3': ('ʃə:', 'camarão'), 'ʃḭ:_87e2a37f-5fa9-4360-8557ae895c42d81f': ('ʃḭ:', 'beliscar (ʃiʔ inf; ʃḭːʔ n.i.)')}",pupunha
ɛ:_875e56c4-82d8-40d5-8e1cc1ccfd207728,"{'e:_3721b800-dbe1-4f4c-a11becaeda9dda0a': ('e:', 'papai')}",father
ʃḭ:_87e2a37f-5fa9-4360-8557ae895c42d81f,"{'s’ỹỹ1_4b90f87b-b955-4578-a4eb-450e5425a275': ('s’ỹỹ', 'left;esquerda'), 'cɨ:_1edee5a9-55fe-42b8-b44ecde6c5f9d4dc': ('cɨ:', 'embrulho de folha'), 'ʃi:_33c93f86-60af-4c20-81f8b9e6c82adc19': ('ʃi:', 'com'), 'cɨ:_848fc074-d423-48a0-92ca90f8e8726e7f': ('cɨ:', 'pupunha')}",beliscar (ʃiʔ inf; ʃḭːʔ n.i.)
wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5': ('wëë', 'alligator;jacare'), 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0': ('wë', 'sky;céu'), 'wã:_173a9672-acc9-46fd-bfc1a486ca2c20b7': ('wã:', 'grelo.de.buriti'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'wə:_9485bb49-c230-459f-b30e231a60b19151': ('wə:', 'mato caído'), 'wə_a802edee-a71f-41cf-b15a48d2cd10f3e6': ('wə', 'ao.lado'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",espécie de árvore
ehõ:h_8a64bc2d-367b-41f9-a4289949c286e20,"{'ehõ_e8d832f6-e4fc-46b0-89fbc0b872c4030f': ('ehõ', 'amarrar')}",lenha.queima.bem
etə̰:h_8b0c5455-57ba-4527-b221f5feb1dc4945,"{'etɨ:_d3ed1004-2b4c-480f-85bc2da46c75a6b9': ('etɨ:', 'pescar')}",cheio.de.brocas
ra:d_8bdb5180-2068-4a94-9105f4464640bb57,"{'ra:t_7a8a7378-0ed1-4ee0-a3ca81703d09c2b0': ('ra:t', 'lata')}",espécie de árvore
gʌ_8c3e9683-efa0-43fd-b2c67fb130828ae9,"{'ga_3a3057b8-06f5-4c13-807415a199fc3bb6': ('ga', 'inside.of;dentro'), 'gə:h_94b140c8-32b8-4618-846e6d093fbdb67e': ('gə:h', 'be.sweet')}",be.in.hammock;estar.na.rede
ʃo:_8d4ce206-887a-448d-a7db8239d7cbecd0,"{'tsʹooh_ba2c8ff0-d117-4d2f-bb75-32e1760fe9de': ('tsʹooh', 'flower;flor'), 'ʃɔ:_39949de8-fe17-4f70-b9672053c6b26205': ('ʃɔ:', 'tirar sorva'), 'ʃɔ̰:_8d669ad1-8a35-4d91-bda3160c4dbf2672': ('ʃɔ̰:', 'estar sentado'), 'cũ:_b1dac10d-56f1-43db-a0be8b6756973d9b': ('cũ:', 'espécie de mutuca')}",woodpecker;pica-pau
ʃɔ̰:_8d669ad1-8a35-4d91-bda3160c4dbf2672,"{'tsʹooh_ba2c8ff0-d117-4d2f-bb75-32e1760fe9de': ('tsʹooh', 'flower;flor'), 'ʃɔ:_39949de8-fe17-4f70-b9672053c6b26205': ('ʃɔ:', 'tirar sorva'), 'ʃo:_8d4ce206-887a-448d-a7db8239d7cbecd0': ('soo', 'woodpecker;pica-pau')}",estar sentado
bʌ_8df25412-204a-46bc-a7873ef67101e1ce,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'pä_f147e3d8-5601-4640-b31b-4fd6d06fa113': ('pä', 'stone;pedra'), 'pa_308fbbfc-68b7-49a4-80eee6c9ed0d5045': ('pa', 'lado'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792': ('pə:', 'cobra.sp'), 'bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33': ('bə:h', 'suco'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make'), 'bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32': ('bëëh', 'suco'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",na.frente
pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792,"{'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6': ('byyh', 'skin;pele'), 'pä_f147e3d8-5601-4640-b31b-4fd6d06fa113': ('pä', 'stone;pedra'), 'pa_308fbbfc-68b7-49a4-80eee6c9ed0d5045': ('pa', 'lado'), 'pa:h_5d6b8726-aa64-4b93-9329884a1e4b1af9': ('pa:h', 'passado'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33': ('bə:h', 'suco'), 'pã̰:_9fab38fa-5fc0-4ee4-b82ec53f098b21ad': ('pã̰:', 'devido'), 'bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32': ('bëëh', 'suco'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL')}",cobra.sp
kaʃṵ:t_8f5945ef-1d1b-4b9e-85343cf3147fa00a,"{'gaʃu:t_9632a1a7-9906-4402-a57df36a3ae766f2': ('gaʃu:t', 'tossir')}",sofrer.miséria
do:_8f96a134-db02-4580-a0d5599f0a181e2,"{'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4': ('dooh', 'NEG;NEG'), 'tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba': ('tooh', 'white.lipped.peccary;queixada'), 'nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('nooh', 'mouth;boca'), 'nuuh_98b2fa13-5514-4958-bbe6-86001f73c6a4': ('nuuh', 'head;cabeça'), 'du:h_1c1e2650-1809-4f40-a14833b3a9902630': ('du:h', 'nádegas'), 'tũ:_22152a27-e164-405e-b4b5f3b9d7f6331e': ('tũ:', 'floor;ground'), 'nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1': ('nɔ̃:', 'dar (nɔ̃ʔ inf.; nɔ̰̃ːʔ n.i.)'), 'do:_53082cdc-d65b-4949-94043a47fd80f8b6': ('do:', 'be (n.i. do)'), 'tu_983b21ad-1243-49cf-850fb9211c029c38': ('tu', 'esteio'), 'dɔ_b34c70de-07c4-4851-930bb7d6ef30937d': ('dɔ', 'ainda'), 'do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2': ('do:', 'take'), 'noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('noo', 'mouth;boca')}",the.one
ʃim_8fcc8ace-4a78-4e08-b476999f1c035aad,"{'tsiw_d6f851ea-76b0-4c5d-a0a5-24e88039b1b9': ('tsiw', 'cicada.sp;cigarra.sp')}",partir (hab ʃḭːm)
ʃa_9258a56c-b681-4637-922dc15c3cc4d778,"{'sëh_b9ee0750-e9ca-42a4-b61c-4fb14998e2c4': ('sëh', 'coals;brasa'), 'tsʹaa_be6ef049-4a0b-4431-ade9-063237e7fde5': ('tsʹaa', 'stingray;arraia'), 'ʃa:h_5b3da68a-6968-434c-b4b07f6f03dba96b': ('ʃa:h', 'sobrinho (pl ʃa̰ːh)'), 'ʃa:h_6e02a210-1c01-428c-a1b3d6080453fb64': ('ʃa:h', 'be.hungry'), 'ʃə:_77981701-bff1-498b-a88bf2ff0d46a7a3': ('ʃə:', 'camarão')}",3PL.POSS;3PL.POSS
ahɨŋ_93bb3cb3-59d5-4623-be9cd38df3e2842d,"{'ahỹỹh_f733ec49-2377-44b4-8f60-a93e6a22ff4e': ('ahỹỹh', 'sing.bird;cantar.pássaro')}",descer
up_9453ebb2-95f3-4c63-99bef8fd8d157002,"{'ub_73c90a3f-cfeb-471d-ae53-3c6573e4e5ec': ('ub', 'INTS;INTS')}",INTS
wə:_9485bb49-c230-459f-b30e231a60b19151,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5': ('wëë', 'alligator;jacare'), 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0': ('wë', 'sky;céu'), 'wã:_173a9672-acc9-46fd-bfc1a486ca2c20b7': ('wã:', 'grelo.de.buriti'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5': ('wʌ:', 'espécie de árvore'), 'wə_a802edee-a71f-41cf-b15a48d2cd10f3e6': ('wə', 'ao.lado'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make')}",mato caído
gə:h_94b140c8-32b8-4618-846e6d093fbdb67e,"{'k’ëë_33265ec6-c2f0-40d5-a1eb-edc43610b9ea': ('k’ëë', 'bone;osso'), 'ga_3a3057b8-06f5-4c13-807415a199fc3bb6': ('ga', 'inside.of;dentro'), 'gʌ_8c3e9683-efa0-43fd-b2c67fb130828ae9': ('gʌ', 'be.in.hammock;estar.na.rede'), 'kyyh_abaed6a6-acab-4bad-9909-83f48cf3c884': ('kyyh', 'speech;fala')}",be.sweet
bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33,"{'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d': ('bʹaah', 'tree;árvore'), 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëëh', '2PL;2PL'), 'byyh_c6283908-ed9f-4529-ab22-f0a452ed88b6': ('byyh', 'skin;pele'), 'pa:h_5d6b8726-aa64-4b93-9329884a1e4b1af9': ('pa:h', 'passado'), 'bʌ_8df25412-204a-46bc-a7873ef67101e1ce': ('bʌ', 'na.frente'), 'pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792': ('pə:', 'cobra.sp'), 'bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32': ('bëëh', 'suco'), 'bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae': ('bëh', '2PL;2PL'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",suco
cug_96302045-3340-4193-98f54d19048d0d49,"{'soog_249fa31d-fe1c-46ef-a586-8da434b2d806': ('soog', 'feather.headdress;cangatara'), 'co̰:g_9e1ed034-5c26-4a40-a9ed6952de801cd3': ('co̰:g', 'cipó.sp'), 'sog_80913b3d-28ba-4da4-8c82-93874db73850': ('sog', 'niece;sobrinha')}",espécie de planta
gaʃu:t_9632a1a7-9906-4402-a57df36a3ae766f2,"{'kaʃṵ:t_8f5945ef-1d1b-4b9e-85343cf3147fa00a': ('kaʃṵ:t', 'sofrer.miséria')}",tossir
bə:w_972164d7-37ea-414b-a588f329a9ce02f9,"{'pëëw_bc51e1f0-68ce-4051-b925-7b7eef2ce693': ('pëëw', 'loincloth;tanga'), 'pə:w_afd1d56f-ca8f-4cca-9561cec36292ec9e': ('pə:w', 'espécie de árvore'), 'paam_507b60c0-f8bd-4deb-87bd-f5e13faedf4a': ('paam', 'REMOT.PAST;PASS.REMOT'), 'pyym_48a754db-ea05-4440-bcad-eec33e19477e': ('pyym', 'snake.poison;veneno.cobra')}",espécie de cobra
tu_983b21ad-1243-49cf-850fb9211c029c38,"{'tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba': ('tooh', 'white.lipped.peccary;queixada'), 'tũ:h_1b11b954-a8f9-47e3-8041e7ad344c4fb7': ('tũ:h', 'no.chão'), 'du:h_1c1e2650-1809-4f40-a14833b3a9902630': ('du:h', 'nádegas'), 'tũ:_22152a27-e164-405e-b4b5f3b9d7f6331e': ('tũ:', 'floor;ground'), 'do:_53082cdc-d65b-4949-94043a47fd80f8b6': ('do:', 'be (n.i. do)'), 'do:_8f96a134-db02-4580-a0d5599f0a181e2': ('do:', 'the.one'), 'do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2': ('do:', 'take'), 'tũ_22152a27-e164-405e-b4b5-f3b9d7f6331d': ('tũ', 'floor;ground')}",esteio
wo:r_987658fd-862d-4798-a95c5b4a299259c6,"{'w’oor_3430ca49-d3b7-4b34-bff7-96d27c9662e2': ('w’oor', 'owl;coruja'), 'w&apos;oor_3430ca49-d3b7-4b34-bff7-96d27c9662e2': (""w'oor"", 'owl;coruja')}",espécie de árvore
ʃʌ̃k_9b694680-1ac9-4aca-a46437162aab0090,"{'säg1_6a527141-817f-4a53-a47f-032cdbde864b': ('säg', 'old;velho'), 'ʃʌg_2d575f27-16ba-4d8b-b93bc3707a2b03f9': ('ʃʌg', 'mandioca.massa')}",tamatá
mana:_9d913c36-75d0-408c-a3f351b799cf6cf4,"{'manäh_c495f6aa-c045-4ac5-93b7-4893ac314a2a': ('manäh', 'NEG.IMP;IMP.NEG')}",trazer
wɨ:d_9d9354e7-2fe3-4abe-a360cc883a42bff7,"{'wət_3d9e8a40-28bc-4880-9dc1525d808cd0db': ('wət', 'estar.em.movimento')}",find
co̰:g_9e1ed034-5c26-4a40-a9ed6952de801cd3,"{'soog_249fa31d-fe1c-46ef-a586-8da434b2d806': ('soog', 'feather.headdress;cangatara'), 'cug_96302045-3340-4193-98f54d19048d0d49': ('cug', 'espécie de planta'), 'sog_80913b3d-28ba-4da4-8c82-93874db73850': ('sog', 'niece;sobrinha')}",cipó.sp
maru:ʃ_9e8a8696-6179-4389-bd3e277c6064a6bb,"{'baroʃ_075922fd-9874-48ce-8813f6705117c88e': ('baroʃ', 'aguado')}",moça
pã̰:_9fab38fa-5fc0-4ee4-b82ec53f098b21ad,"{'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d': ('bʹaah', 'tree;árvore'), 'pa_308fbbfc-68b7-49a4-80eee6c9ed0d5045': ('pa', 'lado'), 'pa:h_5d6b8726-aa64-4b93-9329884a1e4b1af9': ('pa:h', 'passado'), 'pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792': ('pə:', 'cobra.sp')}",devido
gawaja:h_a2ce689e-bdf8-4a72-86b52372cff080e9,"{'gawajah_1c43c5f6-18af-437e-90c9-8506069bb3d1': ('gawajah', None), 'gawajaah3_473237ec-7ec5-4fc0-88e7-d5033497445e': ('gawajaah', 'hunt;caçar')}",correr.atrás.de.caça
tahoh_a4a0b6ab-42e7-4223-95dc11ad8b23e9ef,"{'tahóh_7d735435-5f43-4a8a-94db-87f4e51b960a': ('tahóh', 'pimple;espinha')}",cortar cabelo
cahã_a603bcea-d99c-4de3-91ae71277e16d7ad,"{'tsahë_5cfa9979-b8ca-4393-9234-ec3d6f1654a4': ('tsahë', 'wet;molhado')}",pica-pau.sp
tʌ̃h_a7c9df87-679d-4f00-b9d6c15af816ae8f,"{'tʌ̰:h_32b5d850-3ef4-4d75-b82bf2d5c08972a': ('tʌ̰:h', 'tapuru'), 'tah_396fe9f8-b06b-48e2-92a74335e87b321d': ('tah', 'o.próximo'), 'tʌ_5ea024ce-8d5b-461c-ae9697daffe5dbb1': ('tä', 'food;comida')}",irmão.novo
wə_a802edee-a71f-41cf-b15a48d2cd10f3e6,"{'mä_2fbb0d64-ddd8-486d-a94a-5e6d3a1db9fc': ('mä', 'ucuqui;ucuqui'), 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5': ('wëë', 'alligator;jacare'), 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0': ('wë', 'sky;céu'), 'wã:_173a9672-acc9-46fd-bfc1a486ca2c20b7': ('wã:', 'grelo.de.buriti'), 'ma_4264a5f5-d297-4c5e-9ce680ae7193474b': ('ma', 'pertences'), 'wʌ:_8959362b-3825-4848-9eba1c72cb36d5d5': ('wʌ:', 'espécie de árvore'), 'wə:_9485bb49-c230-459f-b30e231a60b19151': ('wə:', 'mato caído'), 'ma_d9520bd1-d3cc-41e0-a4b4ca44534c821a': ('ma', 'make'), 'mäh_63073248-c558-4fc1-8f4c-63527c9e11c7': ('mäh', 'RPT;relatado (abreviação?)')}",ao.lado
ga̰:d hẽɲ_a823ec1b-7c9e-457a-8b307bd4fa76f089,"{'g&apos;aad hẽnh_a823ec1b-7c9e-457a-8b30-7bd4fa76f088': (""g'aad hẽnh"", 'upriver;rio.acima')}",upriver;rio.acima
adɨ:k_a8313ccc-413c-4657-b4ef14f1259891a4,"{'atə:k_e4926732-ea43-4a15-986d9d6de8130da3': ('atə:k', 'arrumar')}",beat.with.stick;bater.com.pau
ho:h_a8ed36ac-b900-49b9-962369d3aa0f1559,"{'h’ooh_c95ea861-4c45-4a1a-8ef3-688bec4eb1f7': ('h’ooh', 'canoe;canoa'), 'ho̰:_4113864d-2d85-4f29-909ef8deb4a55024': ('ho̰:', 'inambu pequeno'), 'hɔ:h_f900068e-bcdb-4841-8547ba76b0bd11bf': ('hɔ:h', 'virilha')}",fígado
iʃ_aabbc7a1-8b5c-4a46-a8f8348d31b31614,"{'its_ba5295b1-91ab-47fa-aa47-63e8444af756': ('its', 'DIM;DIM')}",alone;sozinho
pɔ̰̃:d_ab0cfaae-c21c-4d6f-a26cb1212aa99937,"{'pɔ̰̃:n_4efe0b96-672b-40ed-9e9749828ac4667d': ('pɔ̰̃:n', 'andar enfileirado'), 'pɔ̰̃:d_708f622c-e2c2-456a-a655df9b7f44ae2': ('pɔ̰̃:d', 'espécie de trepadeira')}",peçonha
pɔ:_abd72bf1-41ab-46d9-8ee89d92b5dc1616,"{'p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta'), 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435': ('pooh', 'nose;nariz'), 'po̰:h_0978090e-f818-4a26-b58cf420dbef4260': ('po̰:h', 'roça'), 'bɔ:h_39fbb0d2-2f48-4e16-85622d552408a467': ('bɔ:h', 'sobrinha'), 'bo:h_6a7b644a-7672-4290-94f54f812ad24773': ('bo:h', 'mistura para coca'), 'p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d': ('p’ooh', 'hot.pepper;pimenta')}",nariz
edah_ac55eff6-e4fa-45d2-a17d90446273b3f1,"{'ena_1f0430bf-ab8c-4fb5-9a88f621fba7d9c7': ('ena', 'vir.vezes'), 'enʌh_202b8b72-addc-461d-bc6f61c26dcf54fc': ('enʌh', 'têm'), 'edëng_860a5da2-298a-4c6e-a638-812c28b0d9b4': ('edëng', 'greet;comprimentar')}",estar.perto
eʃo:ʃ_add3968e-1af1-48bc-8f565f24adf3025f,"{'etsoos_16359e87-c88a-48ca-b5dd-a04ea7d5f6cd': ('etsoos', 'spit;cuspir')}",procurar
pə:w_afd1d56f-ca8f-4cca-9561cec36292ec9e,"{'pëëw_bc51e1f0-68ce-4051-b925-7b7eef2ce693': ('pëëw', 'loincloth;tanga'), 'p’yym1_c58f3f30-b24e-49b3-89c7-a8dbbcc5fc5b': ('p’yym', 'curare;curare'), 'bə:w_972164d7-37ea-414b-a588f329a9ce02f9': ('bə:w', 'espécie de cobra'), 'paam_507b60c0-f8bd-4deb-87bd-f5e13faedf4a': ('paam', 'REMOT.PAST;PASS.REMOT'), 'pyym_48a754db-ea05-4440-bcad-eec33e19477e': ('pyym', 'snake.poison;veneno.cobra')}",espécie de árvore
tɨ_aff14eee-a080-4359-931b8e0eba6379bb,"{'tii2_d3db1b0f-4558-4e63-94dc-a2d6b0d31def': ('tii', 'DEM.prox;DEM;prox'), 'tɨ:_e4e003b3-b87d-4e64-853a137ee8f53b30': ('tɨ:', 'fish'), 'ti1_6e529536-55b7-49da-b65f-093cf90a0686': ('ti', 'and.then;então')}",rosto
jʌh_b0d8a76b-9203-4a28-8c7fec22668b2dc1,"{'jaah_73c5535f-972b-4711-b80a-904d9c468a08': ('jaah', 'who;quem'), 'jëë_a0520e71-1c6b-440a-bfb4-073d8767e810': ('jëë', 'peach.palm;pupunha'), 'jʌ:_1616cced-2437-4bb6-b9cc463ba48ec04c': ('jʌ:', 'espécie de fruta'), 'jə:_2c080526-9fce-432c-a1b147f3bcf43968': ('jə:', 'close'), 'jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6': ('jə:h', 'return n.i.'), 'jəŋ_df0ab2f6-c78d-4ce7-b9409f522b137faa': ('jəŋ', 'sapo.sp')}",mira; alvo
apuk_b1c2bae7-61bc-4df5-96681e1b467b926c,"{'abok_3f0ad664-b876-46e5-a2739d4bf73b7850': ('abok', 'andar')}",cavar
cũ:_b1dac10d-56f1-43db-a0be8b6756973d9b,"{'ʃo:_8d4ce206-887a-448d-a7db8239d7cbecd0': ('soo', 'woodpecker;pica-pau')}",espécie de mutuca
kawã:n_b2161ae4-e32b-4e83-b30865961453d022,"{'kamaan1_258400ae-3889-4708-a9d9-74aa043e8bbd': ('kamaan', 'beans;feijão')}",aracu
dɔ_b34c70de-07c4-4851-930bb7d6ef30937d,"{'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4': ('dooh', 'NEG;NEG'), 'nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1': ('nɔ̃:', 'dar (nɔ̃ʔ inf.; nɔ̰̃ːʔ n.i.)'), 'do:_53082cdc-d65b-4949-94043a47fd80f8b6': ('do:', 'be (n.i. do)'), 'do:_8f96a134-db02-4580-a0d5599f0a181e2': ('do:', 'the.one'), 'do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2': ('do:', 'take'), 'noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('noo', 'mouth;boca')}",ainda
do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2,"{'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4': ('dooh', 'NEG;NEG'), 'tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba': ('tooh', 'white.lipped.peccary;queixada'), 'nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('nooh', 'mouth;boca'), 'nuuh_98b2fa13-5514-4958-bbe6-86001f73c6a4': ('nuuh', 'head;cabeça'), 'du:h_1c1e2650-1809-4f40-a14833b3a9902630': ('du:h', 'nádegas'), 'tũ:_22152a27-e164-405e-b4b5f3b9d7f6331e': ('tũ:', 'floor;ground'), 'nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1': ('nɔ̃:', 'dar (nɔ̃ʔ inf.; nɔ̰̃ːʔ n.i.)'), 'do:_53082cdc-d65b-4949-94043a47fd80f8b6': ('do:', 'be (n.i. do)'), 'do:_8f96a134-db02-4580-a0d5599f0a181e2': ('do:', 'the.one'), 'tu_983b21ad-1243-49cf-850fb9211c029c38': ('tu', 'esteio'), 'dɔ_b34c70de-07c4-4851-930bb7d6ef30937d': ('dɔ', 'ainda'), 'noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943': ('noo', 'mouth;boca')}",take
takod_b4a9928d-a6e7-43f6-8956769d02980cfa,"{'takod2_a630902b-b26a-4906-870e-2c4c62b001b1': ('takod', 'bamboo;taboca')}",ambaiba.sp
ỹỹ_b5117bd5-2007-42dc-8931e60f4bb08b71,"{'yyh_1dc877e3-ce0f-43ad-817b-0844fa5ccca8': ('yyh', 'fire.ant;formiga.de.fogo'), 'ỹ_acdb0c0b-2c0f-454f-91d1-eea4498bebf7': ('ỹ', None), 'ɨh_75c83f39-6f85-4520-ac431d873a3fc10': ('ɨh', 'sleep n.i.')}",1sg;1sg
nahə:h_b54a9153-964b-464c-a3e572767ea0d316,"{'naëng_031a7339-0644-4618-af27-88f71d6565db': ('naëng', 'water;água')}",doença
bu:k_b60c8d12-f0b8-4e0c-a1aa9a794fc0ebcc,"{'boog1_62ca10cf-1f6b-4649-90fa-b022c5c34283': ('boog', 'bitter.manioc;maniva'), 'boog_62ca10cf-1f6b-4649-90fa-b022c5c34283': ('boog', 'bitter.manioc;maniva')}",cipó.sp
tə̰:r_b73b72e2-30b4-4809-99089d868d068772,"{'daar_76bad5b4-e619-4d3c-b911-8e14ae184d16': ('daar', 'cicada.sp;cigarra.sp')}",filho/a
kʌn_b741c8ef-a073-4471-bcae5183a264d68,"{'kad3_2bb9853a-cde8-48bc-bb30-42d80bf6419d': ('kad', 'pat.uncle;tio paterno'), 'kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f': ('kaan', 'cacao;cacau'), 'kën_6f5b9df8-599e-4700-8e19-161b33fa21a9': ('kën', 'INCHO;INCO')}",DM
wã̰:j_b7f7bcc6-d22c-4598-833adf8db3b72e72,"{'wə:j_17bd0a2e-c26a-47a3-88c5d757cac06aa0': ('wə:j', 'espécie de cobra')}",coroca
ɨ̃:m_b7f8608c-1aaa-4014-b04d968cde2f7f88,"{'yb2_1cc95316-b9fe-4093-9b14-e9c016496d4a': ('yb', 'father;pai'), 'ỹỹm3_be33ca3b-f6a1-4066-b50a-97e305ec90bb': ('ỹỹm', 'wife;esposa'), 'ɨm_73d74d6f-08f3-463a-adc337a43c4c0787': ('ɨm', 'ficar'), 'ỹỹm1_c5454b3c-10c6-4bf4-936d-38c30dd989de': ('ỹỹm', 'esposa')}",fear;ter.medo
