headword,ipa,entry_id,matches
hɯ̰̃ːw,hɨ̰̃:w,hɯ̰̃ːw_d2f0e9be-4c7f-41dc-960b-912373df737f,"[('hʹëëw', 'hʹëëw_1925e868-c252-4c83-b711-33d6d98f1f69', 0.8636363636363636), ('h’yyw', 'h’yyw_2ad3994d-6998-48ff-ad86-411a9a67558b', 0.9545454545454546), ('hḭ̃ːw', 'hḭ̃ːw_1b5889d9-62f6-4a22-b429-fbaee69d90cd', 0.9166666666666666)]"
atëëd,atə:d,atëëd2_d301533a-4748-4f8d-bbfc-ef485aae93c3,"[('atëë', 'atëë_0d9d214a-224c-47c4-8261-fdf54959927e', 0.8888888888888888), ('atëëd', 'atëëd1_95b72b78-8ccd-4c61-a213-45127865783a', 1.0)]"
etyy,etɨ:,etyy_d3ed1004-2b4c-480f-85bc-2da46c75a6b8,"[('tɨːw', 'tɨːw_c9ecfce1-ed8a-4335-8793-9b265a3f6bd5', 0.8571428571428571), ('ɟɯːʔ', 'ɟɯːʔ2_848fc074-d423-48a0-92ca-90f8e8726e7e', 0.8571428571428571), ('tyyw', 'tyyw_87e0c426-d593-4ca1-8704-61dc46d5dc73', 0.8571428571428571), ('ɟɯːʔ', 'ɟɯːʔ1_1edee5a9-55fe-42b8-b44e-cde6c5f9d4db', 0.8571428571428571), ('tɨɨ', 'tɨɨ_e4e003b3-b87d-4e64-853a-137ee8f53b2f', 1.0), ('tɨɨp', 'tɨɨp_13f20b79-cfed-486c-8791-fb295eb27377', 0.8571428571428571), ('ty', 'ty2_aff14eee-a080-4359-931b-8e0eba6379ba', 0.9), ('tɨːŋ', 'tɨːŋ_e2b5fecf-076d-455e-afca-70e5369e1d22', 0.8571428571428571), ('ty', 'ty1_661588a1-d6ed-4426-a16d-c316492616e3', 0.9), ('tyyg', 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445', 0.8571428571428571)]"
noo gasʹaas,no: gaʃa̰:ʃ,noo gasʹaas_d401b78b-b150-4992-8cd2-064c1842603b,"[('gas’yys', 'gas’yys_c31e8d45-61a7-47bf-b5aa-296c58a8d731', 0.8571428571428571), ('ʃaʃ', 'ʃaʃ_2e94cda9-c5b9-4f52-9502-e8a4b4e49a0c', 0.875)]"
herʹoot,hero̰:t,herʹoot_d42677cf-1d23-49c3-b1ed-1d7c4b59b99c,"[('rʹood', 'rʹood_4acc9cdb-de0b-4f94-b9e3-ebe14eadfa07', 0.9), ('her’oot', 'her’oot_fcd85a56-cfb3-4e88-b636-3a81739ffd26', 1.0), ('lxood', 'lxood_6014263a-2bf5-4bc5-9ea3-0189c7dd05cb', 0.9)]"
ɨɨm,ɨ:m,ɨɨm_d43b320e-3a28-431e-897d-97757c461f9f,"[('mɨɨm', 'mɨɨm2_a2418be7-62d2-404b-8f3e-6ebd2c5de915', 0.8571428571428571), ('ʔɯm', 'ʔɯm2_56948ee3-6282-4ea9-842f-46e5f2484283', 0.9), ('ʔɯm', 'ʔɯm1_73d74d6f-08f3-463a-adc3-37a43c4c0786', 0.9), ('ỹỹm', 'ỹỹm3_be33ca3b-f6a1-4066-b50a-97e305ec90bb', 0.9285714285714286), ('myym', 'myym_632462d5-0968-40f4-a457-813d01824927', 0.8571428571428571), ('ỹỹm', 'ỹỹm1_c5454b3c-10c6-4bf4-936d-38c30dd989de', 0.9285714285714286), ('ỹỹm', 'ỹỹm2_b7f8608c-1aaa-4014-b04d-968cde2f7f87', 0.9285714285714286)]"
ji yd makametëëk doo,ji ɨd makametə:k do:,ji yd makametëëk doo_d46a034f-0c4b-45be-a0e2-6eb34d95ab3b,"[('dooh', 'dooh2_f50666b1-7d7e-449a-8205-0cda6a02f920', 0.9285714285714286), ('dooh', 'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4', 0.9285714285714286), ('doo', 'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5', 1.0), ('doo', 'doo3_b37dc192-f0fc-4fc4-acf9-e4423cdd81e1', 1.0), ('doo', 'doo1_96f3879f-cf4c-469d-ac46-4a89f9d8374d', 1.0), ('doːh', 'doːh1_d9caa3ff-06cc-413b-a9c7-398060ef979c', 0.9285714285714286), ('doo', 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1', 1.0)]"
jawén,jawɛn,jawén_d4b4578b-11f9-4b84-8c03-57d29bc5c8e2,"[('wén', 'wén_18bcd0cb-09dc-459d-be66-b4bdaceee76d', 1.0)]"
mabooh,mabo:h,mabooh_d4cd0f8d-7eb6-444d-988a-892e659baad6,"[('bɔːh', 'bɔːh_39fbb0d2-2f48-4e16-8562-2d552408a466', 0.875), ('ebooh', 'ebooh_058fbf01-f274-4cf7-a1c2-8b39c2d69bb1', 0.8888888888888888), ('mooh', 'mooh1_f3b52f1a-d90c-47a3-a82e-0f14c1209ae3', 0.875), ('boːh', 'boːh_6a7b644a-7672-4290-94f5-4f812ad24772', 1.0), ('pooh', 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435', 0.875)]"
getsʹyyt,getʃɨ̰:t,getsʹyyt_d4cda079-ada5-4609-b46f-a33588cca221,"[('ɟɯ̰ːd', 'ɟɯ̰ːd_39590426-26b6-4758-88c2-a6b59247e283', 0.9166666666666666), ('hetsʹyyt', 'hetsʹyyt_086f87aa-bef9-4eb9-9776-4bf5d409a57d', 0.90625), ('petsʹyyt', 'petsʹyyt_4aef1e79-faa6-48c5-9b25-917643b48366', 0.875)]"
datés,datɛʃ,datés_d4d8658e-0692-4022-8f66-d7ff445c29c8,"[('tés', 'tés_2d3bbcbd-7d0b-4b91-a31b-949a65801bb4', 1.0)]"
mahũũr,mahu:̃r,mahũũr1_d5012807-382c-4ce2-ae64-fe70e83272d7,"[('mahũũr', 'mahũũr2_f18a6646-c5a7-440a-ad32-7f3d8a2ddb79', 0.9285714285714286)]"
badoh,badoh,badoh_d512d2a8-ef7d-4a6c-9ee5-e0b11c89a6aa,"[('dooh', 'dooh2_f50666b1-7d7e-449a-8205-0cda6a02f920', 0.9285714285714286), ('doːh', 'doːh1_d9caa3ff-06cc-413b-a9c7-398060ef979c', 0.9285714285714286), ('dooh', 'dooh1_3ce71fc8-bcb6-49e2-aecf-4bba9da31ed4', 0.9285714285714286)]"
karejãã,kareja:̃,karejãã_d51e3f98-6b8f-4c4a-a358-4c5ac370c8a7,"[('jaah', 'jaah_73c5535f-972b-4711-b80a-904d9c468a08', 0.875), ('j’aa', 'j’aa_b7a0d5d6-dde2-42b6-ab7b-0d0db44ad378', 0.875), ('ja̰ːʔ', 'ja̰ːʔ_6b9116ec-f02f-4b64-8159-8be45e5e7321', 0.875)]"
biin,bi:n,biin2_d5f5134a-adda-4de8-949a-b01dde299ee5,"[('biin', 'biin3_e6e5bae8-d2ad-412e-b701-c994681eb9d5', 1.0), ('biin', 'biin1_b2e517bb-acfb-4a33-9270-f9596069cab5', 1.0)]"
wë,wə,wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0,"[('wë', 'wë1_a802edee-a71f-41cf-b15a-48d2cd10f3e5', 1.0), ('wë', 'wë2_df16da3e-09a9-4ab3-9833-a005e73eb941', 1.0), ('wɤʔ', 'wɤʔ_9acd178b-0827-43db-8efb-131bced2c948', 1.0), ('wɤːʔ', 'wɤːʔ_9485bb49-c230-459f-b30e-231a60b19150', 0.9), ('wëë', 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5', 0.9)]"
wɨm,wɨm,wɨm_d70249ce-c638-4f54-9217-c3728f3fc3e5,"[('wʹyym', 'wʹyym_eda10c90-25f4-4535-b7cf-80e5d874e628', 0.875)]"
edoon,edo:n,edoon_d7029ea0-1d77-423d-ab5d-d19e1296fa60,"[('doo', 'doo2_53082cdc-d65b-4949-9404-3a47fd80f8b5', 0.8571428571428571), ('doo', 'doo3_b37dc192-f0fc-4fc4-acf9-e4423cdd81e1', 0.8571428571428571), ('dõn', 'dõn_f8aa9537-e5b1-447e-b490-141ff2218678', 0.875), ('doo', 'doo1_96f3879f-cf4c-469d-ac46-4a89f9d8374d', 0.8571428571428571), ('dóón', 'dóón_0872e55d-b5b9-4180-a82a-db40318848d5', 0.875), ('doo', 'doo4_8f96a134-db02-4580-a0d5-0599f0a181e1', 0.8571428571428571)]"
bä,bʌ,bä2_d715fe9e-35d6-4cb9-b7dd-ca28a1e3c7a4,"[('bä', 'bä1_8df25412-204a-46bc-a787-3ef67101e1cd', 1.0)]"
gʌːw,gʌ:w,gʌːw_d75c6521-2155-4784-a864-2198b50b7ec4,"[('gëëw', 'gëëw_70fc9c7c-beca-459a-a973-51d3d66e4ec4', 0.875)]"
po̰ːp,po̰:p,po̰ːp2_d7c15097-e7aa-466b-b75b-f54b0e2625da,"[('pʹop', 'pʹop_663cf027-4684-4541-a231-ff7dea82110f', 0.9444444444444444), ('po̰ːʔ', 'po̰ːʔ_1a344c25-1fe2-4d38-87ce-a679b8b74d30', 0.8888888888888888)]"
tä nyy,tʌ nɨ:,tä nyy_d81ab449-4825-4c3d-868e-da12f084ab35,"[('nɨɨh', 'nɨɨh_2eb06a57-667e-43a7-a53b-9905edcdca8f', 0.9285714285714286)]"
tama,tama,tama_d841c6e5-6cae-4f89-a59a-6873a985a44d,"[('tamaːh', 'tamaːh_71db4032-746b-4431-8e46-c8e548fc84e8', 0.9), ('ma', 'ma2_d9520bd1-d3cc-41e0-a4b4-ca44534c8219', 1.0), ('ma', 'ma1_4264a5f5-d297-4c5e-9ce6-80ae7193474a', 1.0), ('ma', 'ma3_54731d58-1347-4780-981b-8e439d93d277', 1.0)]"
wɛ̃m,wɛ̃m,wɛ̃m_d85377b8-bd2e-46c4-b056-cf8c3e2a4e87,"[('wɛm', 'wɛm_505924e7-a7a4-4f83-9710-4453b3e9047d', 0.9285714285714286)]"
nayyw hẽ,naɨ:w hẽ,nayyw hẽ_d8797b50-39a1-4c28-a241-3bf28bc7215b,"[('hẽnh', 'hẽnh_63c8102a-b241-4712-a838-70b21b5a086e', 0.8571428571428571), ('hẽ', 'hẽ2_3bf2f3c2-3b71-4c02-9a24-b506631eabbb', 1.0), ('hẽ', 'hẽ1_081a7a8a-0158-4d80-abae-d16c5ebdcef7', 1.0)]"
hëëj,hə:j,hëëj_d8cd3b39-bb36-4332-b938-a6f4b9560376,"[('hyyj', 'hyyj_49643aa0-9b00-45bc-9a06-f4da8d189eaf', 0.875), ('hëë', 'hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576', 0.8571428571428571)]"
maɾuʃ,maruʃ,maɾuʃ_d8e843eb-0a99-4a26-963c-fcf20299fb1f,"[('maruus', 'maruus_9e8a8696-6179-4389-bd3e-277c6064a6ba', 0.9545454545454546)]"
yd,ɨd,yd2_d910005f-ac8b-4310-9ed0-79680c7a88fd,"[('yd', 'yd1_81932843-b81d-48e9-988f-c34c461ec695', 1.0)]"
pahëëw,pahə:w,pahëëw_d96d5d0b-d7d0-4a83-bba8-d73b7c44fbc0,"[('hëë', 'hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576', 0.8571428571428571), ('hʹëëw', 'hʹëëw_1925e868-c252-4c83-b711-33d6d98f1f69', 0.9444444444444444)]"
bakuuj,baku:j,bakuuj_db3327f2-ee1c-4fee-b454-d1e886110587,"[('kuuj', 'kuuj_1710cfae-688c-49b3-b91d-501a96216d9d', 1.0)]"
eỹỹm,eɨ:̃m,eỹỹm_db33bb76-0902-4cd5-a8db-eb1f7bdaefba,"[('ɨɨm', 'ɨɨm_d43b320e-3a28-431e-897d-97757c461f9f', 0.9285714285714286), ('ỹỹm', 'ỹỹm2_b7f8608c-1aaa-4014-b04d-968cde2f7f87', 0.875), ('ỹỹm', 'ỹỹm1_c5454b3c-10c6-4bf4-936d-38c30dd989de', 0.875), ('ỹỹm', 'ỹỹm3_be33ca3b-f6a1-4066-b50a-97e305ec90bb', 0.875)]"
sasõm,ʃaʃõm,sasõm_dc2f33b4-b656-4d8d-bed8-224abc74d1a0,"[('õm', 'õm_31f249cf-2b84-428d-8cd9-657c8d35e6f4', 0.8571428571428571)]"
saaj,ʃa:j,saaj_dc3953b0-31fc-42e9-80cd-d36a8c270fb5,"[('sëëj', 'sëëj1_ea18d5a2-e0a3-4174-859f-b42bbb3d5e93', 0.875), ('sëëj', 'sëëj2_676891fe-11be-4098-ba43-4c4bd187bf1f', 0.875)]"
gʉʉt,gə:t,gʉʉt_dc396093-f137-47ef-80dc-2bb879a4cf28,"[('gëët', 'gëët_80dd9aea-7e89-4714-a295-f1bddb8ebdda', 1.0)]"
badahẽẽm,badahe:̃m,badahẽẽm_dd443ef2-4297-420e-9e76-8ecf6b92b8fc,"[('dahẽẽm', 'dahẽẽm_d2ef8ac9-8765-486d-b457-05cee687a454', 0.9285714285714286)]"
makahe bëh,makahe bəh,makahe bëh_dd945543-0b14-435c-bb3f-30f393078ef0,"[('bëëh', 'bëëh1_962a8de8-7f65-4e60-b8a4-c16d27943a32', 0.9285714285714286), ('bëëh', 'bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae', 0.9285714285714286), ('bʉʉh', 'bʉʉh_48d9cff6-c6db-4cc8-83db-4adadfe1b13d', 0.9285714285714286)]"
ëk,ək,ëk_ddd21a10-4d81-464a-a237-cf3195a8f0c5,"[('ʔək', 'ʔək_4736ff14-7951-4702-8420-4b761777ed50', 1.0)]"
taba̰ːh,taba̰:h,taba̰ːh_de71206e-e9a3-466d-9f04-99311263ecfd,"[('baːh', 'baːh_596a8d5b-6bfc-4eab-af6a-25899b14ff12', 0.9444444444444444), (""tat'aah"", 'tat&apos;aah_73df0f03-b64d-4afc-a11b-8558da89c891', 0.8571428571428571), ('tamaːh', 'tamaːh_71db4032-746b-4431-8e46-c8e548fc84e8', 0.8846153846153846), ('tatʹaah', 'tatʹaah_8655a1bc-a95f-4192-a901-75f8cb59008d', 0.8571428571428571), ('bʹaah', 'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d', 1.0)]"
gagoos,gago:ʃ,gagoos_de997ca7-a685-4d77-b111-15c3c63971fc,"[('goːʔ', 'goːʔ_335d28a8-83a8-4e3e-9f34-2756b1b9ea7a', 0.8571428571428571)]"
séd dó,ʃɛd dɔ,séd dó_dec64b24-27e5-4a0b-9b8d-4a7cb969f5b6,"[('dó', 'dó1_b34c70de-07c4-4851-930b-b7d6ef30937c', 1.0), ('dó', 'dó2_a08df22d-80e3-4118-9cee-83f37742f065', 1.0)]"
wë,wə,wë2_df16da3e-09a9-4ab3-9833-a005e73eb941,"[('wë', 'wë1_a802edee-a71f-41cf-b15a-48d2cd10f3e5', 1.0), ('wɤʔ', 'wɤʔ_9acd178b-0827-43db-8efb-131bced2c948', 1.0), ('wë', 'wë3_d683ed0f-5336-42bd-973a-dd2b94750fd0', 1.0), ('wɤːʔ', 'wɤːʔ_9485bb49-c230-459f-b30e-231a60b19150', 0.9), ('wëë', 'wëë_aa8555ee-bca6-4074-a9cd-061cb1c06ff5', 0.9)]"
ehë̃p,ehə̃p,ehë̃p_df3af308-6431-4a3e-aea7-e9264917d791,"[('hɯ̃p', 'hɯ̃p_ceabb022-1ecb-48b9-b5d2-01c836094d5f', 0.875), ('hëp', 'hëp_f26a22e6-6630-411c-8f0f-240d649e6f57', 0.9285714285714286)]"
kamak,kamak,kamak_dfae89f9-0470-48cd-9b48-c0d0ab77f609,"[('kamag', 'kamag_bc987b37-12a6-49c4-a1b8-209cf0f6a9f6', 0.9)]"
gahõõh,gaho:̃h,gahõõh_e0491dc8-f388-4a44-b49f-9a41f3b1e52a,"[('h’ooh', 'h’ooh_c95ea861-4c45-4a1a-8ef3-688bec4eb1f7', 0.9), ('hɔ̃ːh', 'hɔ̃ːh_b51b4e2e-351b-48eb-a8b3-66978cee8e77', 0.9), ('hʹooh', 'hʹooh_cdd344c3-6d2f-4e37-b2a3-cf9d784437f7', 0.9), ('ho̰ːh', 'ho̰ːh_44f1f84c-e4df-4217-88eb-ef261c0b564d', 0.9), ('hoːh', 'hoːh_a8ed36ac-b900-49b9-9623-69d3aa0f1558', 0.9444444444444444)]"
daheeh,dahe:h,daheeh_e0654f7b-5bac-428c-9f96-6021ec1257b3,"[('dahééh', 'dahééh2_820701d9-b96e-4451-b336-a4d5eb75162e', 0.9166666666666666)]"
bagä,bagʌ,bagä_e27bf773-9778-44d5-936b-d75996aaef64,"[('bag', 'bag_42869094-4228-4205-b0fb-e7d95eddc3b1', 0.8571428571428571), ('gä', 'gä_8c3e9683-efa0-43fd-b2c6-7fb130828ae8', 1.0), ('pagä', 'pagä_ad273850-e38f-4dc0-99c6-e480470ff15f', 0.875), ('agä', 'agä2_b43dfe1e-4d9c-44c4-966b-7cdca5ef5b85', 0.8571428571428571), ('agä', 'agä1_9e97d488-8f8e-490b-89a8-290893ddccc7', 0.8571428571428571)]"
hỹỹh,hɨ:̃h,hỹỹh_e2aac6ce-87d1-4108-8519-38b7d7501b1a,"[('hɨɨh', 'hɨɨh1_4a6af09e-19e4-45b8-8276-00edcd7b1ff8', 0.9444444444444444), ('hɨɨh', 'hɨɨh2_20301e80-fb96-4e39-b432-945f8939c012', 0.9444444444444444)]"
tɨːŋ,tɨ:ŋ,tɨːŋ_e2b5fecf-076d-455e-afca-70e5369e1d22,"[('tëëng', 'tëëng_973a6d9c-adec-4a58-98e0-2ac2c9961a59', 0.875), ('tɨng', 'tɨng2_5724ff6d-c354-4517-881f-ba3c003e92d2', 0.9285714285714286), ('tɯ̰ːŋ', 'tɯ̰ːŋ_8809f33f-e595-4f96-8d4d-cd4b936414ca', 0.9444444444444444), ('tyyg', 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445', 0.875), ('tɨɨ', 'tɨɨ_e4e003b3-b87d-4e64-853a-137ee8f53b2f', 0.8571428571428571), ('tyng', 'tyng_1ca2ceb7-661e-409f-8ba9-0beae1fb5929', 0.9285714285714286)]"
dapuuh,dapu:h,dapuuh_e2fa23b4-ba19-43c9-bbbb-954097c46f42,"[('puh', 'puh4_3e5a002d-3c9a-4d6e-b54d-d47c7a488500', 0.9285714285714286), ('puh', 'puh1_57bb72df-4cf6-4402-bd61-4bed152962c0', 0.9285714285714286), ('pṵːh', 'pṵːh_f3f47438-a4db-4f2e-96e1-095798984f93', 0.9444444444444444), ('uuh', 'uuh_1173027f-de25-43fe-b73c-8e947d64965d', 0.8571428571428571), ('pooh', 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435', 0.875), ('puh', 'puh2_e25be93c-0c6b-462c-8c1d-846391d9cb7d', 0.9285714285714286)]"
ana,ana,ana_e31f4062-bf6c-4316-ba96-271f1e728541,"[('na', 'na1_0126d0ce-96ed-408a-bd28-66f3a462840f', 1.0), ('na', 'na3_fa915d92-ea88-4f0a-9ced-ef2f7a30fe8d', 1.0), ('na', 'na2_502c638d-8616-4812-b966-7966da16815b', 1.0), ('bana', 'bana_85922b78-3029-43c8-a2f0-eff81b81374f', 0.8571428571428571), ('na', 'na4_2df851cc-b722-41ba-aac8-b28779debd8c', 1.0)]"
hÿÿw,h?:w,hëëw/hyyw_e3e69eca-b141-4371-89c7-fb0f3deefb05,"[('h’ÿÿw', 'h’ëëw/h’yyw_cd431f73-caef-44e2-8c8c-bfdab027a9f5', 0.9444444444444444)]"
karaak,kara:k,karaak1_e3fbee0f-140f-4414-9435-89051dc09107,"[('kalaak', 'kalaak_6c0ebcef-768a-4881-8c44-9ab7a2e1b943', 1.0), ('karak', 'karak_6f6f498f-e045-44a7-b814-505bba4b8eb4', 0.9545454545454546), ('karaak', 'karaak2_49cb17c7-16b1-4a6e-a0e1-c1b1b7c2654e', 1.0), ('kaɾak', 'kaɾak_81039392-2c4a-4292-bd5a-c8108e4dbc50', 0.9545454545454546)]"
hahëëm,hahə:m,hahëëm_e3fd55a7-d7df-464d-8b02-0174750804c5,"[('hëë', 'hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576', 0.8571428571428571)]"
wokã̰ːn,wokã̰:n,wokã̰ːn_e413f904-0415-456d-8124-04c40bb9b68f,"[('kã̰ːd', 'kã̰ːd_0e39e610-eab0-434f-95db-a602eca2041d', 0.9166666666666666), ('kaan', 'kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f', 0.9)]"
paːn,pa:n,paːn_e4920278-36b2-4b6c-b266-9c72f3055cce,"[('pãːn', 'pãːn_3c54dc3d-a8fb-4e8f-bf74-224ddecc7652', 0.9444444444444444)]"
atëëk,atə:k,atëëk_e4926732-ea43-4a15-986d-9d6de8130da2,"[('atëë', 'atëë_0d9d214a-224c-47c4-8261-fdf54959927e', 0.8888888888888888), ('aëëk', 'aëëk_c92360d1-bfc8-45ff-acd1-12983ebc7aee', 0.8888888888888888)]"
tɨɨ,tɨ:,tɨɨ_e4e003b3-b87d-4e64-853a-137ee8f53b2f,"[('tɨːw', 'tɨːw_c9ecfce1-ed8a-4335-8793-9b265a3f6bd5', 0.8571428571428571), ('ɟɯːʔ', 'ɟɯːʔ2_848fc074-d423-48a0-92ca-90f8e8726e7e', 0.8571428571428571), ('tyyw', 'tyyw_87e0c426-d593-4ca1-8704-61dc46d5dc73', 0.8571428571428571), ('ɟɯːʔ', 'ɟɯːʔ1_1edee5a9-55fe-42b8-b44e-cde6c5f9d4db', 0.8571428571428571), ('tɨɨp', 'tɨɨp_13f20b79-cfed-486c-8791-fb295eb27377', 0.8571428571428571), ('etyy', 'etyy_d3ed1004-2b4c-480f-85bc-2da46c75a6b8', 0.8571428571428571), ('ty', 'ty2_aff14eee-a080-4359-931b-8e0eba6379ba', 0.9), ('tɨːŋ', 'tɨːŋ_e2b5fecf-076d-455e-afca-70e5369e1d22', 0.8571428571428571), ('ty', 'ty1_661588a1-d6ed-4426-a16d-c316492616e3', 0.9), ('tyyg', 'tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445', 0.8571428571428571)]"
barajaa,baraja:,barajaa2_e50cdd50-e263-4c36-8427-a1576df4ce0c,"[('baɾajaːʔ', 'baɾajaːʔ_be39ff9b-9dbb-4c1d-a9d1-2057f788873a', 1.0), ('jaah', 'jaah_73c5535f-972b-4711-b80a-904d9c468a08', 0.9285714285714286), ('j’aa', 'j’aa_b7a0d5d6-dde2-42b6-ab7b-0d0db44ad378', 0.9285714285714286), ('barajaa', 'barajaa1_8bcc805c-c353-4304-baca-d3128a24e769', 1.0), ('ja̰ːʔ', 'ja̰ːʔ_6b9116ec-f02f-4b64-8159-8be45e5e7321', 0.9285714285714286)]"
ajʉm,ajəm,ajʉm_e532759c-75f9-441c-967d-f4322a5dd35c,"[('jëm', 'jëm_5c2a82e1-ebb7-4287-90df-d3a28ccaa053', 1.0), ('ajäm', 'ajäm_a28f3a39-1a03-4329-9382-9bab24145953', 0.875)]"
wa,wa,wa_e58b4b2e-785b-436d-b8c1-c5e899be438f,"[('waa', 'waa1_36bdcbb1-66cb-47fc-a7ce-1204359c2a61', 0.9)]"
kaɾabaʔ,karaba,kaɾabaʔ1_e5b1bd43-23ef-4e3f-b224-c4d00c9030b5,"[('ba', 'ba_6b7a5021-dce2-4c28-9d18-c59209596756', 1.0), ('karaba', 'karaba_7354ca9f-c488-41c2-aec5-27ce9f1a2a6c', 1.0), ('rama', 'rama_2bfdf4f7-0c51-480a-938a-c1dcea2924f9', 0.875)]"
ʃeɾiːʔ/ʃɛɾiːʔ,ʃeri:/ʃɛri:,ʃeɾiːʔ/ʃɛɾiːʔ_e61dabba-1fcd-4f05-b237-1b741495f92a,"[('rii', 'rii_fe01223b-1dfb-48ca-b4be-80ae1b04e1db', 1.0)]"
eoom,eo:m,eoom_e666abf2-eabe-4681-948b-72a9af0c2ed9,"[('joːm', 'joːm_eb5c00b0-2af8-40ce-b71f-aab109532cec', 0.8571428571428571), ('ejoom', 'ejoom_6619529f-3c74-4534-9c94-58b32e97e01a', 0.8888888888888888), ('esoom', 'esoom_643f0104-b9a7-4133-b4f9-46670305d01e', 0.8888888888888888)]"
biin,bi:n,biin3_e6e5bae8-d2ad-412e-b701-c994681eb9d5,"[('biin', 'biin2_d5f5134a-adda-4de8-949a-b01dde299ee5', 1.0), ('biin', 'biin1_b2e517bb-acfb-4a33-9270-f9596069cab5', 1.0)]"
gadep’aah,gadepa̰:h,gadep’aah_e6ee1ebc-3879-4131-aaac-57b58e115be0,"[('pʹãã', 'pʹãã_9fab38fa-5fc0-4ee4-b82e-c53f098b21ac', 0.9), ('depaa', 'depaa_75bd1f7c-9858-415e-b5af-2dd2e7fe79ab', 0.9166666666666666), ('bʹaah', 'bʹaah_20a69c66-ccf7-44e3-80f2-9c04da85502d', 0.9), ('paah', 'paah_5d6b8726-aa64-4b93-9329-884a1e4b1af8', 0.9444444444444444)]"
tajãn,tajãn,tajãn_e751393d-4a08-4d05-8fc5-1a679d6e0cf9,"[('ajãn', 'ajãn_542c8377-02d7-46b2-a5d5-238ce60994a9', 0.9090909090909091)]"
hʹyyb tawén,hɨ̰:b tawɛn,hʹyyb tawén_e7ad8433-6d98-4bf5-8ca6-f34248363ac9,"[('wén', 'wén_18bcd0cb-09dc-459d-be66-b4bdaceee76d', 1.0)]"
matëëh,matə:h,matëëh_e7e8d396-6ffd-46a2-9c45-2ba9d806df54,"[('atëëh', 'atëëh_7e4715cc-02ed-41de-b7e8-6d2b30d174cd', 0.9090909090909091), ('tëëng', 'tëëng_973a6d9c-adec-4a58-98e0-2ac2c9961a59', 0.875), ('tʌːh', 'tʌːh_30c25497-a03a-44a1-a1e1-9f49cffe7b53', 0.875)]"
badah,badah,badah_e82440f2-0d44-46ba-b8ba-777dbf1a0eb3,"[('edah', 'edah_ac55eff6-e4fa-45d2-a17d-90446273b3f0', 0.8571428571428571)]"
ehõ,ehõ,ehõ2_e8d832f6-e4fc-46b0-89fb-c0b872c4030e,"[('hõm', 'hõm_4a712cc3-64f7-4370-a697-8992d4110af5', 0.8571428571428571), ('ehõõh', 'ehõõh_8a64bc2d-367b-41f9-a428-09949c286e1f', 0.9)]"
kapuuh,kapu:h,kapuuh_e90c36ba-3868-47da-8357-f8826991dcad,"[('puh', 'puh4_3e5a002d-3c9a-4d6e-b54d-d47c7a488500', 0.9285714285714286), ('puh', 'puh1_57bb72df-4cf6-4402-bd61-4bed152962c0', 0.9285714285714286), ('pṵːh', 'pṵːh_f3f47438-a4db-4f2e-96e1-095798984f93', 0.9444444444444444), ('uuh', 'uuh_1173027f-de25-43fe-b73c-8e947d64965d', 0.8571428571428571), ('pooh', 'pooh_bdd27c96-ea96-4676-845e-c97461c4e435', 0.875), ('puh', 'puh2_e25be93c-0c6b-462c-8c1d-846391d9cb7d', 0.9285714285714286)]"
sëëj,ʃə:j,sëëj1_ea18d5a2-e0a3-4174-859f-b42bbb3d5e93,"[('saaj', 'saaj_dc3953b0-31fc-42e9-80cd-d36a8c270fb5', 0.875), ('syyj', 'syyj_9f339257-1bc7-4ea1-897f-ad0099dbb709', 0.875), ('sëëj', 'sëëj2_676891fe-11be-4098-ba43-4c4bd187bf1f', 1.0), ('ʃɤːʔ', 'ʃɤːʔ_77981701-bff1-498b-a88b-f2ff0d46a7a2', 0.8571428571428571)]"
kahʹỹỹt,kahɨ̰:̃t,kahʹỹỹt_ea2fe099-2a0c-4037-8cc3-845740fe5a85,"[('ahʹỹỹt', 'ahʹỹỹt_bc76a4f6-6266-4537-88b9-2837a102a9e1', 0.8666666666666667)]"
arook,aro:k,arook2_ea710305-f769-4c35-baa1-8bab2d4e1fde,"[('arook', 'arook1_755a9854-5522-45a5-81f3-48a5d642443c', 1.0)]"
 =gʹaad,  ga̰:d,=gʹaad_ea75dfe4-c1ed-4061-9274-9d1552506703,"[('kã̰ːd', 'kã̰ːd_0e39e610-eab0-434f-95db-a602eca2041d', 0.8636363636363636)]"
