entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,date_modified
saroop_49b0da68-47ae-42c0-ac17-b23a42c0e42e,saroop,root,,,,{'bibliography': 'Fielnotes Epps/Obert; 2018'},['f31aaa4d-7201-4477-a98f-08f73eb6131e'],2018-09-04T00:50:53Z,2018-09-04T00:51:54Z
saroor_d5e2a7f5-0b77-41ec-aebc-0f8c9ce1602c,saroor,stem,ʃaɾo:ɾᵊ,,,,['45a5bf86-2c33-4ee8-b2fd-c9caf0d9b712'],2019-01-14T03:46:55Z,2019-11-05T20:16:36Z
sasõm_dc2f33b4-b656-4d8d-bed8-224abc74d1a0,sasõm,stem,ʃaʃõm,,,,['89ba2452-d0f9-43c8-b1b4-f696740c68bb'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
sawasaab _3aea6fec-8942-4caf-ab01-a448e89efaa0,sawasaab,stem,ʃawaˈʃa:b˺,,,{'bibliography': 'SIL 2011; Fieldnotes Epps/Obert; 2018'},['83d91993-9d85-4caf-a5cc-3b4a6de77067'],2018-03-08T07:17:53Z,2018-07-08T18:22:17Z
sawyk_4639249a-4c4d-48ec-92ad-2cda852204b8,sawyk,root,ʃaˈwɨk˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['06828f55-93eb-4a3a-9427-3a116cbdfc2b'],2018-09-04T00:14:42Z,2018-09-04T00:15:28Z
sawyym_ee869356-dc53-4210-9fa0-608972e8e311,sawyym,stem,ʃaˈwɨ:bm,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['de1b80ce-c0a1-4ca7-b1cd-85f08ce75416'],2018-07-27T23:12:12Z,2018-07-27T23:12:47Z
se_44710235-cb36-41d3-88f8-7a88edc7df2b,se,stem,ʃe,,,{'bibliography': 'SIL 2011'},['3c8fd640-4ed2-4cb7-ab5b-7ecf87503e1e'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
séd bód_a6612756-16f0-45df-9219-91a8f81b61e6,séd bód,phrase,ʃɛd bɔd,,,{'bibliography': 'SIL 2011'},['3d9604c2-3c62-4db1-ac74-97bda54287aa'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
séd dó_dec64b24-27e5-4a0b-9b8d-4a7cb969f5b6,séd dó,phrase,ʃɛd dɔ,,,{'bibliography': 'SIL 2011'},['d403fd87-08d6-4339-91d7-48b0e305cb2c'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
séd nado_d7873eaf-cf36-464a-a057-08f1f705e07b,séd nado,phrase,ʃɛd nado,"{'d403fd87-08d6-4339-91d7-48b0e305cb2c': {'type': '_component-lexeme', 'variant-type': 'Negativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
sẽẽ_4a265a7c-06dc-406e-acbf-361618b09a42,sẽẽ,root,ʃẽ:,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['d00ff7a6-c7d2-4aef-baba-9579ac6ba770'],2019-12-21T21:02:02Z,2019-12-21T21:02:56Z
seeb_7ae1b6f3-336e-4130-bcf5-7e76f3853f42,seeb,stem,ʃe:b,,,{'bibliography': 'SIL 2011'},['fd97e6ad-10cc-4398-b747-938462021688'],2018-03-08T07:17:53Z,2019-11-05T20:05:18Z
seeh_1cfd2a36-ecf9-42a1-8bdc-2975ec83305d,seeh,phrase,ʃe:h,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['1df41774-55b8-4973-9205-89e0e4227579'],2018-07-07T17:55:36Z,2019-11-05T20:05:12Z
sëëj2_676891fe-11be-4098-ba43-4c4bd187bf1f,sëëj,stem,ʃə:j,,,,['d2f9d1c1-34d6-4b45-8010-ca69db72e9c4'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
sëëj1_ea18d5a2-e0a3-4174-859f-b42bbb3d5e93,sëëj,stem,ʃə:j,,,{'bibliography': 'SIL 2011'},['ac8b005e-cc51-4568-930a-652fa016ad40'],2018-03-08T07:17:53Z,2019-01-14T03:36:18Z
sẽẽj_31d20726-ce1f-4f98-a01d-4dabbd5a7721,sẽẽj,stem,ʃẽ:j,,,,['559c521f-3b95-4108-8659-26f41a622fab'],2019-01-14T03:46:55Z,2019-12-21T21:00:47Z
sëën_89e12256-aa4d-4789-a64e-fc333256a009,sëën,stem,ʃǝ:dn,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['5c784c5b-38e2-421f-add2-dffe0f786aec'],2018-07-06T20:30:39Z,2018-07-06T20:31:36Z
sëëw_7c511834-586a-456c-884a-02fda6ccd6aa,sëëw,stem,ʃə:w,,,,['5ccc7fd8-e6aa-432b-b538-67270ef1447d'],2019-01-14T03:46:55Z,2019-11-15T21:42:49Z
séh_35b0b0bd-4cdf-4e50-a69e-0effa539fc07,séh,root,ʃɛh,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['f2847c3c-5ffc-4f1d-a41f-879104f67293'],2019-12-15T22:54:36Z,2019-12-15T22:55:54Z
sëh_b9ee0750-e9ca-42a4-b61c-4fb14998e2c4,sëh,stem,ʃəh,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['844c36b7-77dd-4af0-8a80-7040735b8893'],2018-03-08T07:17:53Z,2018-07-06T18:27:30Z
sét hẽ_04d14da4-0773-43e5-be7b-25fe3fe7100c,sét hẽ,phrase,ʃɛt hẽʔ,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Unspecified Complex Form'}}",,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['b76b93ca-1032-4a40-9a95-1031ce3ca8d9'],2018-07-07T17:53:45Z,2018-07-08T18:27:08Z
sigõõh_a0ff43b0-a745-4f28-a13b-b693eab760a5,sigõõh,stem,ʃiˈk’ɔ̃:h,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['7322fb76-b62e-4454-8e73-57a5c701cce0'],2018-07-08T17:08:13Z,2018-07-08T17:08:43Z
sii_33c93f86-60af-4c20-81f8-b9e6c82adc18,sii,stem,ʃi:,,"{'ʃiːʔ_9aa368a0-1f4c-484d-836b-4c974b506fd5': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'com'}}",{'bibliography': 'SIL 2011'},['a94a5328-8617-4879-a786-42ceb1a0493b'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
sĩĩn_bef46c0d-3efb-4cc7-b2c4-1a829fc17d96,sĩĩn,stem,ʃĩ:n,,"{'ʃĩːn_0a072400-6d07-4363-bfb7-e37fe79048b5': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'cobra coral'}}",{'bibliography': 'SIL 2011'},['7693b61a-ed61-4709-9cf5-037de32b820f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
sog_80913b3d-28ba-4da4-8c82-93874db73850,sog,phrase,ʃog̚,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['80811e83-be04-40fd-95f2-a220bf016501'],2019-01-14T03:46:56Z,2019-12-15T23:29:00Z
sóh tyym_45cd1a5f-be5c-44f8-8f33-fcb130ed8dbd,sóh tyym,phrase,ʃɔh tɨ:bm,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['5b0a831f-77d1-4244-8abf-5711d66bd97c'],2019-01-14T03:46:55Z,2020-01-08T02:17:08Z
sok_e4291635-cb02-4a7d-b79d-3a8216aa1e82,sok,stem,,"{'asok_3b09d234-1d9d-43fa-8d85-1600b775eff2': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,,2019-11-21T21:18:11Z,2019-11-21T21:18:11Z
soo1_8d4ce206-887a-448d-a7db-8239d7cbeccf,soo,stem,ʃo:,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['10c3e729-69b1-41ac-b7bb-5c81a0eee289'],2018-03-21T15:10:53Z,2019-12-15T22:58:39Z
soog_249fa31d-fe1c-46ef-a586-8da434b2d806,soog,stem,ʃo:g̚,,,,['8054291c-6943-4437-8a8c-1bc5c59d0fb4'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
sóóm_fd2f84a4-1299-4c5e-92f2-d44f1681cf10,sóóm,stem,ʃɔːm,,,{'bibliography': 'Weir 1986'},['24ffb224-5e5e-4e0d-bf93-cf66125bee6a'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
sõts_bda18a4b-25b2-46d9-a02e-8c971679f674,sõts,stem,ʃõɟ,,,{'bibliography': 'SIL 2011'},['75c5f829-6e42-43df-8ede-9a45fd543f60'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
suked_bd59b4dc-a884-4239-8082-4a8024871370,suked,stem,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['1c4ff100-5751-4a42-8911-3f08864bb84d'],2018-07-27T20:20:15Z,2018-07-27T20:20:43Z
sus_3202a661-7935-4b2c-8a56-eee0585ad265,sus,stem,ʃuʃ,,,{'bibliography': 'Weir 1994'},['3a2bf46f-772c-4af4-8cf4-9c12bf26ef00'],2018-06-20T05:09:54Z,2018-06-20T05:17:30Z
sũũts_07fc6bd3-d3a8-4027-9945-2f8878c2efa9,sũũts,stem,ʃũ:ɟ,,"{'ʃũːɟ_45f4d90f-6540-418c-a6ce-a30c452fdfb8': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'bibliography': 'SIL 2011'},['345923ca-f0b1-4f5e-8a2f-7180506bb109'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
sxóów_d752672e-6661-479c-bdf7-29b0468d85a3,sxóów,stem,,"{'sʹoow_6a95cdaa-7d5e-4688-95a3-6ecb4731f4a4': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1986; blowgun'}}",,,,2018-06-20T03:21:16Z,2018-06-20T03:21:32Z
syng_b5be77fa-beec-4537-9487-b41368760940,syng,root,,"{'asyng_c623ba7c-cc1f-4512-8633-6f2b396b2291': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,,2019-11-05T19:52:41Z,2019-11-05T19:52:41Z
syy_b38cc436-4e22-47f3-b125-5e562663c1f6,syy,root,,"{'asyng_c623ba7c-cc1f-4512-8633-6f2b396b2291': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,,2019-11-05T16:15:15Z,2019-11-05T16:15:15Z
syyh_cf60c370-545f-49d8-9d75-c43de0dcbcbc,syyh,root,,"{'asyng_c623ba7c-cc1f-4512-8633-6f2b396b2291': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,,2019-11-05T19:41:41Z,2019-11-05T19:41:41Z
syyj_9f339257-1bc7-4ea1-897f-ad0099dbb709,syyj,stem,ʃɨ:j,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['8dba5f05-3bc0-435d-9dd5-dde7ea11c2e6'],2018-07-05T14:12:40Z,2018-07-06T19:11:34Z
ʃaːh_5b3da68a-6968-434c-b4b0-7f6f03dba96a,ʃaːh,stem,,,,,['712567a4-87fb-40b6-9742-ec2eb1a9b757'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃabuːʔ_1f9956bb-f8c8-4d6b-97f8-2ccc35787d60,ʃabuːʔ,stem,,,,,['d952b179-0464-4d63-a82b-0f5454c00d36'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃaduŋ_89eb9d16-7646-448f-8094-acc78f173f14,ʃaduŋ,stem,,,,,['2c112a51-912d-4c95-9374-f0fad9a4e65a'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃagõh_eeca1ffc-f132-4006-8f31-6c7c3afed52b,ʃagõh,stem,,,,,['1910bcf8-0c26-4cfd-a0ac-3b617787df95'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃamɨːj_20f68242-8fb8-4ac0-8e64-e117d15b6046,ʃamɨːj,stem,,,,,['b616e164-3b19-4c85-a5f5-471cc1bcf48b'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃanãjoːʔ_bbb30dd3-8d2d-4e61-9338-801fbdf58e0a,ʃanãjoːʔ,stem,,,,,['df293ffa-a94a-42c6-955d-5ab97b5dcf94'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃaɾəːɲ_d5249446-277e-4b50-9885-5c1c872e4254,ʃaɾəːɲ,stem,,,,,['bafe05e4-8e22-48b3-8003-2f796b93d9e5'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃaɾiʔ_9bab4546-0543-401f-9870-1f73db2dbb5d,ʃaɾiʔ,stem,,,,,['dda3bff6-86b6-43f6-875b-4114ecf486bb'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃaɾoːp_0023c0a0-6de7-452a-85b6-0f6e0794014a,ʃaɾoːp,stem,,,,,['e92169c5-ce3e-4a09-9da4-f6860afd0478'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃaʃ_2e94cda9-c5b9-4f52-9502-e8a4b4e49a0c,ʃaʃ,stem,,,,,['e241dfab-fdcc-4326-8b88-69c726ec776b'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃawɯk_687394cd-d7e8-4953-99e3-6c1caa551f59,ʃawɯk,stem,,,,,['142636db-f2e9-469c-a661-1a759966d7e4'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃaʔõʃ_ea2fcbc7-8d01-4d64-ad33-5612d0244ee5,ʃaʔõʃ,stem,,,,,['159d6b39-532f-4c0a-8b3a-a527fe2a2f6f'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃeɾiːʔ/ʃɛɾiːʔ_e61dabba-1fcd-4f05-b237-1b741495f92a,ʃeɾiːʔ/ʃɛɾiːʔ,stem,,,,,['2dcde15e-e320-4528-ba5d-eaed04480ec5'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃeʔ_136f03ea-0223-4179-830f-577d41fa039e,ʃeʔ,stem,,,,,['ccbaf3eb-73fc-4e76-8268-65f8dfd8aba0'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃəːn_9ff6ef51-bc0d-4bbc-b462-525c60f0df2f,ʃəːn,stem,,,,,['cfe9901e-6345-4f27-a730-29761de0e492'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃɛ̃ːj_1b5ea309-3bf7-4495-b8e3-22a92b4512df,ʃɛ̃ːj,stem,,,,,['b8713fe5-b769-4c7b-9baa-a7cafacfbf62'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃɛ̃ɲ_be21c4df-a499-4845-8c05-11cf77d20d3e,ʃɛ̃ɲ,stem,,,,,['bccd27c3-373e-4a1c-839a-6006dd6afa0b'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɤːw_009b3e07-21aa-4c01-aeda-2447f5bc3e94,ʃɤːw,stem,,,,,['2e7ced09-86a7-4ad6-a7a0-e36f9523d65a'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɤːʔ_77981701-bff1-498b-a88b-f2ff0d46a7a2,ʃɤːʔ,stem,,,,,['c37acd60-014e-4799-b6a8-82516412bb7c'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃĩːn_0a072400-6d07-4363-bfb7-e37fe79048b5,ʃĩːn,stem,,"{'sĩĩn_bef46c0d-3efb-4cc7-b2c4-1a829fc17d96': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'cobra coral'}}",,,,2018-06-20T03:18:55Z,2018-06-20T03:19:10Z
ʃiːʔ_9aa368a0-1f4c-484d-836b-4c974b506fd5,ʃiːʔ,stem,,"{'sii_33c93f86-60af-4c20-81f8-b9e6c82adc18': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'com'}}",,,,2018-06-20T03:19:39Z,2018-06-20T03:19:54Z
ʃḭːʔ_87e2a37f-5fa9-4360-8557-ae895c42d81e,ʃḭːʔ,stem,,,,,['a18c21c3-5a35-44e6-be57-6356f3c9ae9a'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃim_8fcc8ace-4a78-4e08-b476-999f1c035aac,ʃim,stem,,,,,['3d035500-87f7-4b30-b7eb-17c74c6e0f6b'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃoːʔ_634a34c1-ac25-46b2-88d0-2498c1253e6f,ʃoːʔ,stem,,,,,['8def5833-b8b1-4d95-9184-9914570fbf27'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɔːp_6ed80681-abaa-4ad6-894e-771dfb41aa9c,ʃɔːp,stem,,,,,['4f4ceaa2-5cea-40f7-9d90-fc417b604cd2'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɔːʔ_39949de8-fe17-4f70-b967-2053c6b26204,ʃɔːʔ,stem,,,,,['2d26b07e-7bbd-4eec-93b1-1599dbf1673a'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɔ̰ːʔ_8d669ad1-8a35-4d91-bda3-160c4dbf2671,ʃɔ̰ːʔ,stem,,,,,['9aaf8199-593b-401d-ab1b-556e111ad6d1'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɔ̃j_8e6a0cb5-acf9-4b5c-9e9a-934623fb6e8e,ʃɔ̃j,stem,,,,,['6129a80c-815d-463c-8ae0-f6f6795b9642'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃɔ̃ɟ_3cbecb22-d966-45e2-a70d-7aeed4c1b9b8,ʃɔ̃ɟ,stem,,,,,['353e48ef-4d93-42c5-858c-3c3e323b753d'],2018-06-20T05:09:53Z,2018-06-20T05:09:53Z
ʃũːɟ_45f4d90f-6540-418c-a6ce-a30c452fdfb8,ʃũːɟ,stem,,"{'sũũts_07fc6bd3-d3a8-4027-9945-2f8878c2efa9': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",,,,2018-06-20T03:23:18Z,2018-06-20T03:23:32Z
ʃʌ̃k_9b694680-1ac9-4aca-a464-37162aab008f,ʃʌ̃k,stem,,,,,['982bd1ed-3ff1-4daa-8143-455e86ad502a'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
ʃʌʃ_19c9d3c1-cce8-426f-a5bb-c966bae6d007,ʃʌʃ,stem,,,,,['a30e3b70-c810-4aca-937c-18b141f14842'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
t&apos;aah_53b37a98-9c06-4c23-b5d8-447f89451984,t'aah,stem,taʔah,,,,['5f8fb53b-57f7-4eb9-b4d3-6037870b574e'],2019-01-14T03:46:56Z,2019-01-14T03:54:30Z
t&apos;ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,t'ëëng,stem,təʔəgŋ,,,,['bab5f98d-d3ed-46f8-95f5-1512fd18bd7e'],2019-01-14T03:46:55Z,2020-01-08T02:46:11Z
t&apos;õõm_6945fd07-f2f1-4af1-a00a-c25ab150e2a3,t'õõm,root,tɔ̃ʔɔ̃m,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['0c9151e6-67ef-4aa8-8e85-5af7ee07ee77'],2019-11-15T21:12:56Z,2019-11-15T21:14:37Z
t&apos;õp_1895b435-ca91-4f37-9a89-e0f3d223f89a,t'õp,root,tʔɔ̃p,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['eacb683c-23cd-4617-b02c-de892129d7bf'],2019-12-04T23:26:30Z,2019-12-04T23:28:37Z
t’õõm_3cdcf804-ed94-4d32-8388-d8ed3cf4b239,t’õõm,stem,tõʔõm,,,,['5da179b1-99a9-4303-8ff3-6f45db72be24'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
tʹaah_58825302-35ee-4cc7-ba14-51e09b12f26f,tʹaah,stem,ta̰:h,,"{'txaah_76c1c025-6ed8-4cf0-9263-067a23730875': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': 'son'}, 'ta̰ːh_837c9033-a858-4c46-805d-0c6f7aaa1dbe': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'filho (pl taːh)'}}",{'bibliography': 'SIL 2011'},['000ae3b8-8b94-4104-a444-cd9775352e8c'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
tʹëën_8ed3ef95-47fe-4b11-84da-14d3e25614ca,tʹëën,stem,tə̰:n,,,{'bibliography': 'SIL 2011'},['31af3140-0dd6-4e76-b1d8-cf9a320aab07'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
tʹëëng_fddfb54c-17be-4610-a9d5-8a92c52ddb9e,tʹëëng,stem,tə̰:ŋ,,"{'tə̰ːŋ_0cda8480-70b4-4ab5-aad4-b1e682a0bf8a': {'type': '_component-lexeme', 'variant-type': 'Barbosa', 'summary': 'anta'}}",{'bibliography': 'SIL 2011'},['c0a6c825-9f69-489a-a521-a815b1afeffa'],2018-03-08T07:17:53Z,2018-06-20T01:39:27Z
tʹëër_b73b72e2-30b4-4809-9908-9d868d068771,tʹëër,stem,tə̰:ɾ,,,{'bibliography': 'SIL 2011'},['ed0ba0e2-d323-4f3b-823e-e07bc2bcb0ed'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
tʹyyd mehĩĩn_a2ac6aa9-e27b-4f3c-a9e0-9a9562bc0bce,tʹyyd mehĩĩn,phrase,tɨ̰:d mehĩ:n,,,{'bibliography': 'SIL 2011'},['fc3a87c1-4523-4546-a6a0-b3c3f752a07a'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
tä_5ea024ce-8d5b-461c-ae96-97daffe5dbb0,tä,stem,tʌ,,"{'tʉ́1_d009493f-0c14-4cfc-a8a5-0d54484ed84b': {'type': '_component-lexeme', 'variant-type': 'Weir', 'summary': '1990; food'}}",{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['71a959cb-ec10-4807-9737-5effea2f547c'],2018-03-08T07:17:53Z,2019-12-21T20:47:34Z
tä nyy_d81ab449-4825-4c3d-868e-da12f084ab35,tä nyy,phrase,tʌ nɨ:,,,{'bibliography': 'SIL 2011'},['28b93402-207f-4897-bcc9-bc03eac8c7f2'],2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
ta pagëëd_8d56b390-800b-4f29-b25f-2cabf8c15c43,ta pagëëd,phrase,ta pag'ə:d,"{'null': {'type': '_component-lexeme', 'complex-form-type': 'Idiom'}}",,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},['86ef863e-45bc-4920-ab60-ecdc9e06482d'],2019-12-30T14:08:58Z,2019-12-30T14:19:47Z
ta-_c0e73567-fba2-4e50-87f1-ea99f887fc7c,ta-,prefix,ta,"{'null': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}","{'ta=_6b321888-48e5-4284-8888-97bf4c031f6b': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}","{'bibliography': 'Epps/Obert; fieldwork 2019, SIL 2011', 'Note': '[merge with ta=]'}",['3f87d70b-ee06-4051-b104-acebd4df65d9'],2018-03-08T07:17:53Z,2019-12-04T23:41:14Z
ta=_6b321888-48e5-4284-8888-97bf4c031f6b,ta=,proclitic,ta,"{'ta-_c0e73567-fba2-4e50-87f1-ea99f887fc7c': {'type': '_component-lexeme', 'variant-type': 'Unspecified Variant'}}",,,['cab2d0d2-6e63-4303-8efd-ae1938c076b7'],2018-07-02T14:53:28Z,2019-12-21T20:48:01Z
ta=bóg_ffd05df4-c222-4abc-9780-d5e06413c1f1,ta=bóg,stem,bɔg˺,,,{'bibliography': 'Fieldnotes Epps/Obert; 2018'},['3469ae1b-cc4e-4316-8f5b-f6ad6e92225f'],2018-03-08T07:17:53Z,2018-07-27T19:53:35Z
ta=tym_d9031622-383f-4139-84bb-f30c04f84fcd,ta=tym,stem,tɨbm,,"{'h’ëëb tym_e85dddba-34fd-4ea5-af27-e708019a241b': {'type': '_component-lexeme', 'is-primary': 'true', 'complex-form-type': 'Unspecified Complex Form'}}",{'bibliography': 'Fieldotes Epps/Obert; 2018'},['b4a5156d-052f-43d4-b5e9-ad9d32c991c0'],2018-07-27T19:51:16Z,2018-07-27T19:51:48Z
ta̰ːh_837c9033-a858-4c46-805d-0c6f7aaa1dbe,ta̰ːh,stem,,"{'tʹaah_58825302-35ee-4cc7-ba14-51e09b12f26f': {'type': '_component-lexeme', 'variant-type': 'Martins', 'summary': 'filho (pl taːh)'}}",,,,2018-06-20T03:25:13Z,2018-06-20T03:25:38Z
taah_99b0a266-dc6e-4a1b-8497-c387452a1e64,taah,stem,ta:h,"{'000ae3b8-8b94-4104-a444-cd9775352e8c': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:52Z,2018-06-20T01:46:10Z
taats_06fa1be1-fd07-4e5b-8efb-4684de883e8e,taats,stem,ta:ɟ̚,,,,['0bcbba71-1078-42e3-b6dc-dc251e2d8e8e'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
tabʹëës_165c7249-49ef-4561-ad26-55ac9174f93b,tabʹëës,stem,tabə̰:ʃ,"{'570e5c28-f344-441a-93a2-fa6f7607504f': {'type': '_component-lexeme', 'variant-type': 'Plural'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
taba̰ːh_de71206e-e9a3-466d-9f04-99311263ecfd,taba̰ːh,stem,,,,,['94d4c5a1-6c7b-43f4-86b1-cec3cab1e36d'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
tabag_8eb169df-9677-45bd-ad87-613cdfe51b1a,tabag,root,ta'bag,,,{'bibliography': 'Epps/Obert; Fieldnotes 2019'},"['5c73305e-5a0b-414f-b4fc-bbea5d3f6dd0', 'c5a37451-bea2-4238-a7cc-e9defecbe59c', '201421e1-cfc5-4111-8cce-243c23c7c251']",2019-11-15T22:39:43Z,2019-12-21T20:48:55Z
tabanas’aa_7ee2ef4a-e224-4290-872c-2655d6eb5060,tabanas’aa,stem,tabadnãʃaʔaʔ,,,,['3ce25195-3b1c-4c1b-8ffa-e4c799fb6d19'],2019-01-14T03:46:55Z,2019-01-14T03:54:30Z
tabanyyw_fe5be21b-6bc5-4dff-a57e-358534d3660f,tabanyyw,root,ta'ba'nɨ:w,,,{'bibliography': 'Epps/Obert; fieldnotes 2019'},['1caed30e-f54e-4829-a3a5-2bbbddcb9285'],2019-11-05T20:07:49Z,2019-11-05T20:10:13Z
tabëëj_d4908e65-d8aa-4e7d-8966-be47f303219e,tabëëj,stem,tabə:j,"{'570e5c28-f344-441a-93a2-fa6f7607504f': {'type': '_component-lexeme', 'variant-type': 'Não indicativo'}}",,{'bibliography': 'SIL 2011'},,2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
tabës_14ced729-1b9a-4a85-9ea0-4b582781a60b,tabës,stem,tabəʃ,,,{'bibliography': 'SIL 2011'},['570e5c28-f344-441a-93a2-fa6f7607504f'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
tabɔd_722cdc06-b06b-423a-a68b-5eaf8634afd2,tabɔd,stem,,,,,['b63b126f-e8a1-49ca-ab78-d123b8b7df38'],2018-06-20T05:09:54Z,2018-06-20T05:09:54Z
tabus yb_4061a782-ea88-4960-80c8-bb88f037d80b,tabus yb,phrase,,,,{'bibliography': 'Fieldnotes Epps/Obert; 2z018'},['7a11343f-f836-4e12-8219-39572df44f9d'],2018-07-27T22:56:53Z,2018-07-27T22:57:58Z
tadĩĩm_adc251b9-6b3a-4d1d-adbc-d83d8fa8fcdb,tadĩĩm,stem,tadĩ:m,,,{'bibliography': 'SIL 2011'},['e95687d3-d51a-4218-aed8-28ea4e3cf780'],2018-03-08T07:17:53Z,2018-06-20T01:46:10Z
